"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2787","App does not have records","","Wed Oct 01 03:20:08 GMT 2025","passed","Wed Oct 01 03:20:11 GMT 2025","","App does not have records","",""
"","2","should includes a Record Number field","addRecords","Wed Oct 01 03:16:22 GMT 2025","passed","Wed Oct 01 03:16:22 GMT 2025","","","",""
"","3471","Specify a table","","Wed Oct 01 03:19:47 GMT 2025","passed","Wed Oct 01 03:19:50 GMT 2025","","Specify a table","",""
"","3934","API token does not have privilege to edit records","","Wed Oct 01 03:20:12 GMT 2025","passed","Wed Oct 01 03:20:16 GMT 2025","","API token does not have privilege to edit records","",""
"","9126","Upsert by record number","","Wed Oct 01 03:19:36 GMT 2025","passed","Wed Oct 01 03:19:45 GMT 2025","","Upsert by record number","",""
"","1","[28] convert SUBTABLE field correctly","convertFieldValue","Wed Oct 01 03:16:23 GMT 2025","passed","Wed Oct 01 03:16:23 GMT 2025","","","",""
"","570","API token is a draft","","Wed Oct 01 03:18:21 GMT 2025","passed","Wed Oct 01 03:18:22 GMT 2025","","API token is a draft","",""
"","1","should generate fieldCode array correctly (data with subtable)","buildHeaderFields","Wed Oct 01 03:16:25 GMT 2025","passed","Wed Oct 01 03:16:25 GMT 2025","","","",""
"","1","should convert kintone records to csv string correctly when FILE included and with attachmentsDir option","csvStringifier","Wed Oct 01 03:16:25 GMT 2025","passed","Wed Oct 01 03:16:25 GMT 2025","","","",""
"","0","[18] convert TIME field correctly","convertFieldValue","Wed Oct 01 03:16:23 GMT 2025","passed","Wed Oct 01 03:16:23 GMT 2025","","","",""
"","1587","Specify with incorrect app code","","Wed Oct 01 03:19:13 GMT 2025","passed","Wed Oct 01 03:19:15 GMT 2025","","Specify with incorrect app code","",""
"","7","should throw error when required columns are not found","Helper functions","Wed Oct 01 03:16:24 GMT 2025","passed","Wed Oct 01 03:16:24 GMT 2025","","validateRequireColumnsInTable","",""
"","1","[16] convert MULTI_SELECT field correctly","convertFieldValue","Wed Oct 01 03:16:23 GMT 2025","passed","Wed Oct 01 03:16:23 GMT 2025","","","",""
"","6","should prioritize username and password over apiToken","api","Wed Oct 01 03:16:22 GMT 2025","passed","Wed Oct 01 03:16:22 GMT 2025","","","",""
"","1","should pass information of proxy server to the apiClient correctly","api","Wed Oct 01 03:16:22 GMT 2025","passed","Wed Oct 01 03:16:22 GMT 2025","","","",""
"","2","should return the correct record number from CSV without subtable","parseCsv","Wed Oct 01 03:16:29 GMT 2025","passed","Wed Oct 01 03:16:29 GMT 2025","","","",""
