"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4863","App has a table","","Fri Nov 07 13:45:54 UTC 2025","passed","Fri Nov 07 13:45:59 UTC 2025","","App has a table","",""
"","0","should be constructed with CsvError","ParserError","Fri Nov 07 13:43:42 UTC 2025","passed","Fri Nov 07 13:43:42 UTC 2025","","","",""
"","2466","App does not have records","","Fri Nov 07 13:45:59 UTC 2025","passed","Fri Nov 07 13:46:01 UTC 2025","","App does not have records","",""
"","165","File path is not specified","","Fri Nov 07 13:44:43 UTC 2025","passed","Fri Nov 07 13:44:43 UTC 2025","","File path is not specified","",""
"","8","manifest v2","ContentsZip","Fri Nov 07 13:43:37 UTC 2025","passed","Fri Nov 07 13:43:37 UTC 2025","","should be able to create ContentsZip from a plugin directory","",""
"","3705","Login authorization - short password option","","Fri Nov 07 13:44:38 UTC 2025","passed","Fri Nov 07 13:44:42 UTC 2025","","Login authorization - short password option","",""
"","6","should convert kintone records to csv string correctly","csvStringifier","Fri Nov 07 13:43:38 UTC 2025","passed","Fri Nov 07 13:43:38 UTC 2025","","","",""
"","3410","API tokens for different apps","","Fri Nov 07 13:44:27 UTC 2025","passed","Fri Nov 07 13:44:31 UTC 2025","","API tokens for different apps","",""
"","2","should return error message","DeleteAllRecordsError","Fri Nov 07 13:43:41 UTC 2025","passed","Fri Nov 07 13:43:41 UTC 2025","","","",""
"","213","Private key is not specified","","Fri Nov 07 13:44:13 UTC 2025","passed","Fri Nov 07 13:44:13 UTC 2025","","Private key is not specified","",""
"","1","should throw error when missing required argument","Record command","Fri Nov 07 13:43:36 UTC 2025","passed","Fri Nov 07 13:43:36 UTC 2025","","Missing required parameters","",""
"","5","should throw error when the record number field code is not found","ParserError","Fri Nov 07 13:43:42 UTC 2025","passed","Fri Nov 07 13:43:42 UTC 2025","","","",""
"","","can download files including special characters in subTable","getRecords","Fri Nov 07 13:43:34 UTC 2025","skipped","","","","",""
