"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6166","Proceed with the execution by pressing ""Y""","","Fri Jan 16 01:26:09 UTC 2026","passed","Fri Jan 16 01:26:15 UTC 2026","","Proceed with the execution by pressing ""Y""","",""
"","2","should generate file correctly","File Generator functions","Fri Jan 16 01:24:29 UTC 2026","passed","Fri Jan 16 01:24:29 UTC 2026","","Generate file success","",""
"","6843","Press Enter for confirmation message","","Fri Jan 16 01:26:21 UTC 2026","passed","Fri Jan 16 01:26:28 UTC 2026","","Press Enter for confirmation message","",""
"","2","既存のmanifest.jsonフィールドを保持する","template/manifest","Fri Jan 16 01:24:26 UTC 2026","passed","Fri Jan 16 01:24:26 UTC 2026","","updateManifests","",""
"","1","should pass parameters to the apiClient correctly","deleteRecords","Fri Jan 16 01:24:27 UTC 2026","passed","Fri Jan 16 01:24:27 UTC 2026","","","",""
"","2","should throw error when the record number field code is not found","ParserError","Fri Jan 16 01:24:30 UTC 2026","passed","Fri Jan 16 01:24:30 UTC 2026","","","",""
"","1","should be constructed with string cause","ParserError","Fri Jan 16 01:24:30 UTC 2026","passed","Fri Jan 16 01:24:30 UTC 2026","","","",""
"","6494","App in a space","","Fri Jan 16 01:25:19 UTC 2026","passed","Fri Jan 16 01:25:25 UTC 2026","","App in a space","",""
"","1","存在しないテンプレート名でエラーをスローする","template/github","Fri Jan 16 01:24:27 UTC 2026","passed","Fri Jan 16 01:24:27 UTC 2026","","resolveGitHubTemplateSource","",""
"","3","should show warning message if there is no records exist in the app or match the condition.","getRecords","Fri Jan 16 01:24:24 UTC 2026","passed","Fri Jan 16 01:24:24 UTC 2026","","","",""
"","1","should return the arguments list of the record 'import' correctly","Record - Subcommand","Fri Jan 16 01:24:27 UTC 2026","passed","Fri Jan 16 01:24:27 UTC 2026","","getArgumentsListBySubcommand","",""
"","1","[$#] convert 'FILE' field correctly","convertFieldValue","Fri Jan 16 01:24:27 UTC 2026","passed","Fri Jan 16 01:24:27 UTC 2026","","","",""
"","4312","Specify a table","","Fri Jan 16 01:25:43 UTC 2026","passed","Fri Jan 16 01:25:48 UTC 2026","","Specify a table","",""
"","10035","Record with .txt file attachment","","Fri Jan 16 01:26:32 UTC 2026","passed","Fri Jan 16 01:26:42 UTC 2026","","Record with .txt file attachment","",""
"","1381","URL does not exist","","Fri Jan 16 01:25:17 UTC 2026","passed","Fri Jan 16 01:25:19 UTC 2026","","URL does not exist","",""
"","1","should throw error when missing subcommand","Record command","Fri Jan 16 01:24:27 UTC 2026","passed","Fri Jan 16 01:24:27 UTC 2026","","Missing required parameters","",""
"","4722","Login authorization - short username option","","Fri Jan 16 01:25:51 UTC 2026","passed","Fri Jan 16 01:25:56 UTC 2026","","Login authorization - short username option","",""
"","2","package.jsonのnameフィールドを更新する","template/package-json","Fri Jan 16 01:24:27 UTC 2026","passed","Fri Jan 16 01:24:27 UTC 2026","","updatePackageJson","",""
"","1","'should convert empty csv string to JS…'","parseCsv","Fri Jan 16 01:24:29 UTC 2026","passed","Fri Jan 16 01:24:29 UTC 2026","","","",""
"","1948","Specify with incorrect app code","","Fri Jan 16 01:25:43 UTC 2026","passed","Fri Jan 16 01:25:45 UTC 2026","","Specify with incorrect app code","",""
"","1","should throw error when API response is error","getRecords","Fri Jan 16 01:24:24 UTC 2026","passed","Fri Jan 16 01:24:24 UTC 2026","","","",""
"","804","Valid and invalid API tokens","","Fri Jan 16 01:25:35 UTC 2026","passed","Fri Jan 16 01:25:36 UTC 2026","","Valid and invalid API tokens","",""
"","1","[$#] convert 'CREATOR' field correctly","convertFieldValue","Fri Jan 16 01:24:27 UTC 2026","passed","Fri Jan 16 01:24:27 UTC 2026","","","",""
"","864","App is not specified","","Fri Jan 16 01:25:18 UTC 2026","passed","Fri Jan 16 01:25:18 UTC 2026","","App is not specified","",""
"","1","'userSelected should create schema cor…'","createSchema","Fri Jan 16 01:24:30 UTC 2026","passed","Fri Jan 16 01:24:30 UTC 2026","","","",""
"","1","存在しないファイルパスでエラーをスローする","template/package-json","Fri Jan 16 01:24:27 UTC 2026","passed","Fri Jan 16 01:24:27 UTC 2026","","updatePackageJson","",""
"","1","should throw error when missing required argument","Record command","Fri Jan 16 01:24:27 UTC 2026","passed","Fri Jan 16 01:24:27 UTC 2026","","Missing required parameters","",""
"","1","should return a file list including the manifest","sourcelist","Fri Jan 16 01:24:27 UTC 2026","passed","Fri Jan 16 01:24:27 UTC 2026","","","",""
"","9881","Multiple records have attachments","","Fri Jan 16 01:25:44 UTC 2026","passed","Fri Jan 16 01:25:54 UTC 2026","","Multiple records have attachments","",""
"","2","should not fail","addRecords","Fri Jan 16 01:24:26 UTC 2026","passed","Fri Jan 16 01:24:26 UTC 2026","","","",""
