"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","toStringCause should output the correct sentence. (inner: CliKintoneError)","CliKintoneError","Sun Feb 22 20:46:10 UTC 2026","passed","Sun Feb 22 20:46:10 UTC 2026","","","",""
"","97","the zip passes signature verification","PluginZip","Sun Feb 22 20:46:16 UTC 2026","passed","Sun Feb 22 20:46:16 UTC 2026","","","",""
"","4","'should convert subtable included csv …'","parseCsv","Sun Feb 22 20:46:15 UTC 2026","passed","Sun Feb 22 20:46:15 UTC 2026","","","",""
"","4125","API tokens for different apps","","Sun Feb 22 20:49:18 UTC 2026","passed","Sun Feb 22 20:49:22 UTC 2026","","API tokens for different apps","",""
"","2","存在しないファイルパスでエラーをスローする","template/manifest","Sun Feb 22 20:46:10 UTC 2026","passed","Sun Feb 22 20:46:10 UTC 2026","","updateManifests","",""
"","4","should upload files correctly when attachmentsDir is given","addRecords","Sun Feb 22 20:46:09 UTC 2026","passed","Sun Feb 22 20:46:09 UTC 2026","","","",""
"","1","should return a file list including the manifest","sourcelist","Sun Feb 22 20:46:13 UTC 2026","passed","Sun Feb 22 20:46:13 UTC 2026","","","",""
"","1425","App does not have records","","Sun Feb 22 20:49:39 UTC 2026","passed","Sun Feb 22 20:49:40 UTC 2026","","App does not have records","",""
"","2","'should convert csv string to JSON cor…'","parseCsv","Sun Feb 22 20:46:15 UTC 2026","passed","Sun Feb 22 20:46:15 UTC 2026","","","",""
"","732","Specify sjis with utf8 encoded file","","Sun Feb 22 20:49:05 UTC 2026","passed","Sun Feb 22 20:49:06 UTC 2026","","Specify sjis with utf8 encoded file","",""
"","2","多言語フィールド(ja, zh, es, etc)を正しく設定する","template/manifest","Sun Feb 22 20:46:10 UTC 2026","passed","Sun Feb 22 20:46:10 UTC 2026","","updateManifests","",""
"","2","'should convert empty array to csv str…'","csvStringifier","Sun Feb 22 20:46:14 UTC 2026","passed","Sun Feb 22 20:46:14 UTC 2026","","","",""
"","4","TypeScriptテンプレートで完全なセットアップが完了する","template","Sun Feb 22 20:46:10 UTC 2026","passed","Sun Feb 22 20:46:10 UTC 2026","","setupTemplate","",""
"","3","should pass parameters to the apiClient correctly (with orderBy)","getAllRecords","Sun Feb 22 20:46:11 UTC 2026","passed","Sun Feb 22 20:46:11 UTC 2026","","","",""
"","1","[$#] convert 'RADIO_BUTTON' field correctly","convertFieldValue","Sun Feb 22 20:46:10 UTC 2026","passed","Sun Feb 22 20:46:10 UTC 2026","","","",""
"","1","should return the export query correctly","Record command","Sun Feb 22 20:46:13 UTC 2026","passed","Sun Feb 22 20:46:13 UTC 2026","","Valid parameters","",""
"","379","Specify utf8 with sjis encoded file","","Sun Feb 22 20:49:05 UTC 2026","passed","Sun Feb 22 20:49:05 UTC 2026","","Specify utf8 with sjis encoded file","",""
"","3826","Specify output path","","Sun Feb 22 20:49:06 UTC 2026","passed","Sun Feb 22 20:49:10 UTC 2026","","Specify output path","",""
"","1","should return TRUE if two buffers are the same","Helper functions","Sun Feb 22 20:46:13 UTC 2026","passed","Sun Feb 22 20:46:13 UTC 2026","","compareBuffers","",""
"","1300","Specify a field in a table","","Sun Feb 22 20:49:12 UTC 2026","passed","Sun Feb 22 20:49:13 UTC 2026","","Specify a field in a table","",""
"","792","Skip confirmation by --yes when file exists","","Sun Feb 22 20:49:10 UTC 2026","passed","Sun Feb 22 20:49:11 UTC 2026","","Skip confirmation by --yes when file exists","",""
"","5","should detect the mismatch encoding correctly","isMismatchEncoding","Sun Feb 22 20:46:16 UTC 2026","passed","Sun Feb 22 20:46:16 UTC 2026","","","",""
"","1","[$#] convert 'DATETIME' field correctly","convertFieldValue","Sun Feb 22 20:46:10 UTC 2026","passed","Sun Feb 22 20:46:10 UTC 2026","","","",""
"","2","should pass parameters to the apiClient correctly","deleteAllRecords","Sun Feb 22 20:46:13 UTC 2026","passed","Sun Feb 22 20:46:13 UTC 2026","","","",""
"","566","Unknown subcommand","","Sun Feb 22 20:49:01 UTC 2026","passed","Sun Feb 22 20:49:01 UTC 2026","","Unknown subcommand","",""
"","1","[$#] convert 'DATE' field correctly","convertFieldValue","Sun Feb 22 20:46:10 UTC 2026","passed","Sun Feb 22 20:46:10 UTC 2026","","","",""
"","1","throws error if format is JSON and encoding is not 'utf8'","readFile","Sun Feb 22 20:46:16 UTC 2026","passed","Sun Feb 22 20:46:16 UTC 2026","","","",""
"","3589","API token authorization","","Sun Feb 22 20:49:14 UTC 2026","passed","Sun Feb 22 20:49:17 UTC 2026","","API token authorization","",""
