"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5639","CliKintoneTest-90 Should return the record contents and download attachments successfully to an existing directory.","","Fri Nov 22 11:37:31 GMT 2024","passed","Fri Nov 22 11:37:36 GMT 2024","","CliKintoneTest-90 Should return the record contents and download attachments successfully to an existing directory.","",""
"","0","toStringCause should output the correct sentence. (inner: KintoneRestAPIError with GAIA_IL23)","CliKintoneError","Fri Nov 22 11:35:59 GMT 2024","passed","Fri Nov 22 11:35:59 GMT 2024","","","",""
"","2","can generate expected uuid from the private key","PrivateKey","Fri Nov 22 11:36:05 GMT 2024","passed","Fri Nov 22 11:36:05 GMT 2024","","","",""
"","1","should throw error when the record number is mixed","validateRecordNumbers","Fri Nov 22 11:36:01 GMT 2024","passed","Fri Nov 22 11:36:01 GMT 2024","","","",""
"","1","should throw error when the record number is not exists","validateRecordNumbers","Fri Nov 22 11:36:01 GMT 2024","passed","Fri Nov 22 11:36:01 GMT 2024","","","",""
"","0","should set ""trace"" to the log config level when log-level argument is ""trace""","logHandler","Fri Nov 22 11:36:05 GMT 2024","passed","Fri Nov 22 11:36:05 GMT 2024","","","",""
"","8","should throw an Error if specified field is in a Table field","userSelected","Fri Nov 22 11:36:00 GMT 2024","passed","Fri Nov 22 11:36:00 GMT 2024","","","",""
"","1","number","hex2a","Fri Nov 22 11:36:06 GMT 2024","passed","Fri Nov 22 11:36:06 GMT 2024","","","",""
"","2","should display the correct log message corresponding to the log config level","StandardLogger","Fri Nov 22 11:35:59 GMT 2024","passed","Fri Nov 22 11:35:59 GMT 2024","","","",""
"","1","[19] convert TIME field correctly","convertFieldValue","Fri Nov 22 11:35:59 GMT 2024","passed","Fri Nov 22 11:35:59 GMT 2024","","","",""
"","129","CliKintoneTest-43 Should return the error message when importing a non-existent CSV file.","","Fri Nov 22 11:38:17 GMT 2024","passed","Fri Nov 22 11:38:17 GMT 2024","","CliKintoneTest-43 Should return the error message when importing a non-existent CSV file.","",""
"","3580","CliKintoneTest-101 Should return the record contents when exporting the record with --fields specified, including multiple existent field codes.","","Fri Nov 22 11:38:22 GMT 2024","passed","Fri Nov 22 11:38:25 GMT 2024","","CliKintoneTest-101 Should return the record contents when exporting the record with --fields specified, including multiple existent field codes.","",""
"","3550","CliKintoneTest-100 Should return the record contents when exporting the record with --fields specified.","","Fri Nov 22 11:38:18 GMT 2024","passed","Fri Nov 22 11:38:22 GMT 2024","","CliKintoneTest-100 Should return the record contents when exporting the record with --fields specified.","",""
"","3016","CliKintoneTest-104 Should return the record contents when exporting the record with --fields specified, including field code of the table.","","Fri Nov 22 11:38:27 GMT 2024","passed","Fri Nov 22 11:38:30 GMT 2024","","CliKintoneTest-104 Should return the record contents when exporting the record with --fields specified, including field code of the table.","",""
"","6","should upload files correctly when attachmentsDir is given","addRecords","Fri Nov 22 11:35:58 GMT 2024","passed","Fri Nov 22 11:35:58 GMT 2024","","","",""
"","3422","CliKintoneTest-126 Should return the error message with an API Token without Delete permission.","","Fri Nov 22 11:37:01 GMT 2024","passed","Fri Nov 22 11:37:05 GMT 2024","","CliKintoneTest-126 Should return the error message with an API Token without Delete permission.","",""
"","4170","CliKintoneTest-149 Should delete the records of the app in a guest space.","","Fri Nov 22 11:38:03 GMT 2024","passed","Fri Nov 22 11:38:07 GMT 2024","","CliKintoneTest-149 Should delete the records of the app in a guest space.","",""
