"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","should pass guestSpaceId to the apiClient correctly","api","Sat May 17 13:48:57 GMT 2025","passed","Sat May 17 13:48:57 GMT 2025","","","",""
"","5","should convert kintone records to csv string correctly","csvStringifier","Sat May 17 13:49:01 GMT 2025","passed","Sat May 17 13:49:01 GMT 2025","","","",""
"","744","Specified attachment file does not exist","","Sat May 17 13:50:34 GMT 2025","passed","Sat May 17 13:50:35 GMT 2025","","Specified attachment file does not exist","",""
"","2","all fields have valid value","fieldInSubtableReader","Sat May 17 13:49:00 GMT 2025","passed","Sat May 17 13:49:00 GMT 2025","","","",""
"","8773","Record has multiple attachments","","Sat May 17 13:50:53 GMT 2025","passed","Sat May 17 13:51:02 GMT 2025","","Record has multiple attachments","",""
"","6423","App has a table","","Sat May 17 13:52:03 GMT 2025","passed","Sat May 17 13:52:09 GMT 2025","","App has a table","",""
"","2","should return the correct record number from CSV without subtable","parseCsv","Sat May 17 13:49:05 GMT 2025","passed","Sat May 17 13:49:05 GMT 2025","","","",""
"","2","should return error message","AddRecordsError","Sat May 17 13:48:59 GMT 2025","passed","Sat May 17 13:48:59 GMT 2025","","","",""
"","1","can iterate from data source with next value","withNextIterator","Sat May 17 13:48:58 GMT 2025","passed","Sat May 17 13:48:58 GMT 2025","","","",""
"","672","API token is a draft","","Sat May 17 13:50:07 GMT 2025","passed","Sat May 17 13:50:07 GMT 2025","","API token is a draft","",""
"","1","[23] convert USER_SELECT field correctly","convertFieldValue","Sat May 17 13:48:59 GMT 2025","passed","Sat May 17 13:48:59 GMT 2025","","","",""
"","","can download files including special characters in subTable","getRecords","Sat May 17 13:48:57 GMT 2025","skipped","","","","",""
"","7614","Record has a .txt file attachment","","Sat May 17 13:51:02 GMT 2025","passed","Sat May 17 13:51:10 GMT 2025","","Record has a .txt file attachment","",""
"","3142","App does not have records","","Sat May 17 13:52:09 GMT 2025","passed","Sat May 17 13:52:12 GMT 2025","","App does not have records","",""
"","6","should upsert records correctly with record number","upsertRecords","Sat May 17 13:48:58 GMT 2025","passed","Sat May 17 13:48:58 GMT 2025","","","",""
"","4501","API token does not have delete permission","","Sat May 17 13:49:50 GMT 2025","passed","Sat May 17 13:49:55 GMT 2025","","API token does not have delete permission","",""
"","6","should throw with invalid error (input: App-123, appCode: )","hasAppCode","Sat May 17 13:49:04 GMT 2025","passed","Sat May 17 13:49:04 GMT 2025","","","",""
"","1","[9] convert CHECK_BOX field correctly","convertFieldValue","Sat May 17 13:48:59 GMT 2025","passed","Sat May 17 13:48:59 GMT 2025","","","",""
"","4440","Specify a field","","Sat May 17 13:51:33 GMT 2025","passed","Sat May 17 13:51:37 GMT 2025","","Specify a field","",""
"","2","should throw error when non-existent field is passed as update key","upsertRecords","Sat May 17 13:48:58 GMT 2025","passed","Sat May 17 13:48:58 GMT 2025","","","",""
"","4611","Specify multiple fields","","Sat May 17 13:51:37 GMT 2025","passed","Sat May 17 13:51:42 GMT 2025","","Specify multiple fields","",""
"","3206","API token does not have privilege to view and edit records","","Sat May 17 13:50:14 GMT 2025","passed","Sat May 17 13:50:17 GMT 2025","","API token does not have privilege to view and edit records","",""
"","10531","Multiple attachments on a field","","Sat May 17 13:50:45 GMT 2025","passed","Sat May 17 13:50:55 GMT 2025","","Multiple attachments on a field","",""
"","1","should throw an Error if specified field is not supported","userSelected","Sat May 17 13:49:00 GMT 2025","passed","Sat May 17 13:49:00 GMT 2025","","","",""
"","4737","Encoding to sjis","","Sat May 17 13:51:58 GMT 2025","passed","Sat May 17 13:52:02 GMT 2025","","Encoding to sjis","",""
"","0","[18] convert FILE field correctly","convertFieldValue","Sat May 17 13:48:58 GMT 2025","passed","Sat May 17 13:48:58 GMT 2025","","","",""
"","4459","Specify a field","","Sat May 17 13:52:21 GMT 2025","passed","Sat May 17 13:52:26 GMT 2025","","Specify a field","",""
"","1","should not display any message when calling logger with 'none' level","StandardLogger","Sat May 17 13:48:59 GMT 2025","passed","Sat May 17 13:48:59 GMT 2025","","","",""
"","5002","App in a space","","Sat May 17 13:49:52 GMT 2025","passed","Sat May 17 13:49:57 GMT 2025","","App in a space","",""
"","1","should return the correct record number from CSV with subtable","parseCsv","Sat May 17 13:49:05 GMT 2025","passed","Sat May 17 13:49:05 GMT 2025","","","",""
"","5182","Delete all records","","Sat May 17 13:50:06 GMT 2025","passed","Sat May 17 13:50:11 GMT 2025","","Delete all records","",""
"","2","can separate data source by chunk","chunked","Sat May 17 13:48:58 GMT 2025","passed","Sat May 17 13:48:58 GMT 2025","","","",""
"","3","should create schema correctly","createSchema","Sat May 17 13:49:04 GMT 2025","passed","Sat May 17 13:49:04 GMT 2025","","","",""
"","1","[17] convert DATE field correctly","convertFieldValue","Sat May 17 13:48:59 GMT 2025","passed","Sat May 17 13:48:59 GMT 2025","","","",""
"","4486","Invalid ordering with a non-existent field","","Sat May 17 13:51:28 GMT 2025","passed","Sat May 17 13:51:33 GMT 2025","","Invalid ordering with a non-existent field","",""
"","111","Get version","","Sat May 17 13:49:50 GMT 2025","passed","Sat May 17 13:49:50 GMT 2025","","Get version","",""
"","1","should set ""trace"" to the log config level when log-level argument is ""trace""","logHandler","Sat May 17 13:49:04 GMT 2025","passed","Sat May 17 13:49:04 GMT 2025","","","",""
"","28","`fileExists`","validate","Sat May 17 13:49:01 GMT 2025","passed","Sat May 17 13:49:01 GMT 2025","","","",""
"","4543","Invalid condition query","","Sat May 17 13:51:14 GMT 2025","passed","Sat May 17 13:51:19 GMT 2025","","Invalid condition query","",""
"","1","should return FALSE if two buffers are different","Helper functions","Sat May 17 13:48:59 GMT 2025","passed","Sat May 17 13:48:59 GMT 2025","","compareBuffers","",""
"","0","should return the delete query correctly","Record command","Sat May 17 13:48:59 GMT 2025","passed","Sat May 17 13:48:59 GMT 2025","","Valid parameters","",""
