"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","333","should throw error when an undefined command is passed","main","Tue Jan 07 03:49:22 GMT 2025","passed","Tue Jan 07 03:49:22 GMT 2025","","","",""
"","2","should convert kintone records to csv string correctly when SUBTABLE included with attachmentsDir option","csvStringifier","Tue Jan 07 03:49:21 GMT 2025","passed","Tue Jan 07 03:49:21 GMT 2025","","","",""
"","12991","CliKintoneTest-75 Should delete attachments successfully when upserting records without the attachment field.","","Tue Jan 07 03:53:15 GMT 2025","passed","Tue Jan 07 03:53:28 GMT 2025","","CliKintoneTest-75 Should delete attachments successfully when upserting records without the attachment field.","",""
"","7378","Download attachments into an existing directory","","Tue Jan 07 03:50:50 GMT 2025","passed","Tue Jan 07 03:50:57 GMT 2025","","Download attachments into an existing directory","",""
"","1989","CliKintoneTest-53 Should return the error message when importing records with --fields specified, including existent and non-existent field codes.","","Tue Jan 07 03:52:50 GMT 2025","passed","Tue Jan 07 03:52:52 GMT 2025","","CliKintoneTest-53 Should return the error message when importing records with --fields specified, including existent and non-existent field codes.","",""
"","","can download files including special characters","getRecords","Tue Jan 07 03:49:18 GMT 2025","skipped","","","","",""
"","0","[20] convert DATETIME field correctly","convertFieldValue","Tue Jan 07 03:49:19 GMT 2025","passed","Tue Jan 07 03:49:19 GMT 2025","","","",""
"","1","should throw error when the record number is duplicated","validateRecordNumbers","Tue Jan 07 03:49:21 GMT 2025","passed","Tue Jan 07 03:49:21 GMT 2025","","","",""
"","120","App is not specified","","Tue Jan 07 03:50:13 GMT 2025","passed","Tue Jan 07 03:50:13 GMT 2025","","App is not specified","",""
"","1","[13] convert FILE field correctly","convertFieldValue","Tue Jan 07 03:49:19 GMT 2025","passed","Tue Jan 07 03:49:19 GMT 2025","","","",""
"","0","should be constructed with CsvError","ParserError","Tue Jan 07 03:49:26 GMT 2025","passed","Tue Jan 07 03:49:26 GMT 2025","","","",""
"","1","should return error message","DeleteRecordsError","Tue Jan 07 03:49:25 GMT 2025","passed","Tue Jan 07 03:49:25 GMT 2025","","","",""
"","0","[3] convert UPDATED_TIME field correctly","convertFieldValue","Tue Jan 07 03:49:19 GMT 2025","passed","Tue Jan 07 03:49:19 GMT 2025","","","",""
"","162","Unknown subcommand","","Tue Jan 07 03:50:11 GMT 2025","passed","Tue Jan 07 03:50:11 GMT 2025","","Unknown subcommand","",""
"","1","should generate fieldCode array correctly (data with subtable)","buildHeaderFields","Tue Jan 07 03:49:21 GMT 2025","passed","Tue Jan 07 03:49:21 GMT 2025","","","",""
"","2","can generate expected uuid from the private key","PrivateKey","Tue Jan 07 03:49:25 GMT 2025","passed","Tue Jan 07 03:49:25 GMT 2025","","","",""
"","1","should convert csv string with no record to JSON correctly","parseCsv","Tue Jan 07 03:49:23 GMT 2025","passed","Tue Jan 07 03:49:23 GMT 2025","","","",""
"","0","should not display any message when calling logger with 'none' level","StandardLogger","Tue Jan 07 03:49:20 GMT 2025","passed","Tue Jan 07 03:49:20 GMT 2025","","","",""
"","4574","Login authorization","","Tue Jan 07 03:50:36 GMT 2025","passed","Tue Jan 07 03:50:41 GMT 2025","","Login authorization","",""
"","7","should convert subtable included csv string to JSON correctly","parseCsv","Tue Jan 07 03:49:23 GMT 2025","passed","Tue Jan 07 03:49:23 GMT 2025","","","",""
"","1","[10] convert CREATED_TIME field correctly","convertFieldValue","Tue Jan 07 03:49:19 GMT 2025","passed","Tue Jan 07 03:49:19 GMT 2025","","","",""
"","1","should emit deprecation warning message","stability","Tue Jan 07 03:49:21 GMT 2025","passed","Tue Jan 07 03:49:21 GMT 2025","","emitDeprecationWarning","",""
"","1","should return the correct record number from CSV with subtable","parseCsv","Tue Jan 07 03:49:26 GMT 2025","passed","Tue Jan 07 03:49:26 GMT 2025","","","",""
"","702","API token is a draft","","Tue Jan 07 03:50:32 GMT 2025","passed","Tue Jan 07 03:50:33 GMT 2025","","API token is a draft","",""
"","700","Unsupported file type","","Tue Jan 07 03:50:50 GMT 2025","passed","Tue Jan 07 03:50:51 GMT 2025","","Unsupported file type","",""
"","13311","CliKintoneTest-38 Should import the records successfully with multiple attachments on different fields in a record.","","Tue Jan 07 03:51:16 GMT 2025","passed","Tue Jan 07 03:51:29 GMT 2025","","CliKintoneTest-38 Should import the records successfully with multiple attachments on different fields in a record.","",""
"","11095","CliKintoneTest-45 Should upsert the records successfully with --update-key is a Text field.","","Tue Jan 07 03:52:04 GMT 2025","passed","Tue Jan 07 03:52:15 GMT 2025","","CliKintoneTest-45 Should upsert the records successfully with --update-key is a Text field.","",""
"","4683","CliKintoneTest-63 Should import the records successfully with --encoding option is sjis.","","Tue Jan 07 03:53:09 GMT 2025","passed","Tue Jan 07 03:53:14 GMT 2025","","CliKintoneTest-63 Should import the records successfully with --encoding option is sjis.","",""
"","690","Incorrect guest space ID","","Tue Jan 07 03:51:39 GMT 2025","passed","Tue Jan 07 03:51:39 GMT 2025","","Incorrect guest space ID","",""
"","3225","CliKintoneTest-29 Should return the error message when updating records with an API Token without View/Edit permission.","","Tue Jan 07 03:50:34 GMT 2025","passed","Tue Jan 07 03:50:37 GMT 2025","","CliKintoneTest-29 Should return the error message when updating records with an API Token without View/Edit permission.","",""
"","3574","CliKintoneTest-49 Should return the error message when upserting with an unsupported field.","","Tue Jan 07 03:52:33 GMT 2025","passed","Tue Jan 07 03:52:36 GMT 2025","","CliKintoneTest-49 Should return the error message when upserting with an unsupported field.","",""
"","1","userSelected should create schema correctly","createSchema","Tue Jan 07 03:49:26 GMT 2025","passed","Tue Jan 07 03:49:26 GMT 2025","","","",""
"","5264","Delete all records","","Tue Jan 07 03:50:27 GMT 2025","passed","Tue Jan 07 03:50:32 GMT 2025","","Delete all records","",""
"","1","[24] convert ORGANIZATION_SELECT field correctly","convertFieldValue","Tue Jan 07 03:49:19 GMT 2025","passed","Tue Jan 07 03:49:19 GMT 2025","","","",""
"","0","[14] convert FILE field correctly","convertFieldValue","Tue Jan 07 03:49:19 GMT 2025","passed","Tue Jan 07 03:49:19 GMT 2025","","","",""
"","12937","CliKintoneTest-39 Should import the records successfully with multiple attachments on different records.","","Tue Jan 07 03:51:29 GMT 2025","passed","Tue Jan 07 03:51:42 GMT 2025","","CliKintoneTest-39 Should import the records successfully with multiple attachments on different records.","",""
"","1","should pass (input: 1, appCode: App, result: false)","hasAppCode","Tue Jan 07 03:49:25 GMT 2025","passed","Tue Jan 07 03:49:25 GMT 2025","","","",""
"","3","should pass username and password to the apiClient correctly","api","Tue Jan 07 03:49:18 GMT 2025","passed","Tue Jan 07 03:49:18 GMT 2025","","","",""
"","1","[23] convert ORGANIZATION_SELECT field correctly","convertFieldValue","Tue Jan 07 03:49:19 GMT 2025","passed","Tue Jan 07 03:49:19 GMT 2025","","","",""
"","4405","CliKintoneTest-23 Should import the records with API Token successfully.","","Tue Jan 07 03:50:11 GMT 2025","passed","Tue Jan 07 03:50:16 GMT 2025","","CliKintoneTest-23 Should import the records with API Token successfully.","",""
"","129","Specify utf8 with sjis encoded file","","Tue Jan 07 03:52:00 GMT 2025","passed","Tue Jan 07 03:52:01 GMT 2025","","Specify utf8 with sjis encoded file","",""
"","1317","CliKintoneTest-77 Should return the error message when importing with empty input for the required field.","","Tue Jan 07 03:53:32 GMT 2025","passed","Tue Jan 07 03:53:34 GMT 2025","","CliKintoneTest-77 Should return the error message when importing with empty input for the required field.","",""
"","2","should upload files correctly when attachmentsDir is given and with subtable","addRecords","Tue Jan 07 03:49:18 GMT 2025","passed","Tue Jan 07 03:49:18 GMT 2025","","","",""
"","4","should show warning message if there is no records exist in the app or match the condition.","getRecords","Tue Jan 07 03:49:18 GMT 2025","passed","Tue Jan 07 03:49:18 GMT 2025","","","",""
"","684","A duplicate API token for the same app","","Tue Jan 07 03:50:33 GMT 2025","passed","Tue Jan 07 03:50:34 GMT 2025","","A duplicate API token for the same app","",""
"","3453","CliKintoneTest-46 Should return the error message when upserting with a non-prohibit duplicate values Text field.","","Tue Jan 07 03:52:15 GMT 2025","passed","Tue Jan 07 03:52:18 GMT 2025","","CliKintoneTest-46 Should return the error message when upserting with a non-prohibit duplicate values Text field.","",""
"","26","invalid `fileExists`","validate","Tue Jan 07 03:49:25 GMT 2025","passed","Tue Jan 07 03:49:25 GMT 2025","","","",""
"","1","[12] convert DATE field correctly","convertFieldValue","Tue Jan 07 03:49:19 GMT 2025","passed","Tue Jan 07 03:49:19 GMT 2025","","","",""
"","3337","CliKintoneTest-48 Should return the error message when upserting with a non-prohibit duplicate values Number field.","","Tue Jan 07 03:52:30 GMT 2025","passed","Tue Jan 07 03:52:33 GMT 2025","","CliKintoneTest-48 Should return the error message when upserting with a non-prohibit duplicate values Number field.","",""
