"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","TypeScriptテンプレートで完全なセットアップが完了する","template","Mon Feb 16 18:38:58 UTC 2026","passed","Mon Feb 16 18:38:58 UTC 2026","","setupTemplate","",""
"","1","'should return the correct record numb…'","parseCsv","Mon Feb 16 18:39:03 UTC 2026","passed","Mon Feb 16 18:39:03 UTC 2026","","","",""
"","1","should display DEBUG message when calling logger with ""debug"" level","StandardLogger","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","762","Valid and invalid API tokens","","Mon Feb 16 18:41:54 UTC 2026","passed","Mon Feb 16 18:41:55 UTC 2026","","Valid and invalid API tokens","",""
"","213","can export private key","PrivateKey","Mon Feb 16 18:39:02 UTC 2026","passed","Mon Feb 16 18:39:02 UTC 2026","","","",""
"","1","[$#] convert 'FILE' field correctly","convertFieldValue","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","1","toStringCause should output the correct sentence. (inner: CliKintoneError)","CliKintoneError","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","11751","Specify with app code and record number","","Mon Feb 16 18:41:47 UTC 2026","passed","Mon Feb 16 18:41:58 UTC 2026","","Specify with app code and record number","",""
"","805","Skip confirmation by --yes when file exists","","Mon Feb 16 18:41:53 UTC 2026","passed","Mon Feb 16 18:41:53 UTC 2026","","Skip confirmation by --yes when file exists","",""
"","457","Cancel the operation at confirmation","","Mon Feb 16 18:41:43 UTC 2026","passed","Mon Feb 16 18:41:43 UTC 2026","","Cancel the operation at confirmation","",""
"","1","should set ""warn"" to the log config level when log-level argument is ""warn""","logHandler","Mon Feb 16 18:39:03 UTC 2026","passed","Mon Feb 16 18:39:03 UTC 2026","","","",""
"","3","name, description, homepage_urlを正しく更新する","template/manifest","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","updateManifests","",""
"","989","Generates a private key file","","Mon Feb 16 18:41:43 UTC 2026","passed","Mon Feb 16 18:41:44 UTC 2026","","Generates a private key file","",""
"","10","manifest v2","ContentsZip","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","should be able to create ContentsZip from a plugin directory","",""
"","1","'should throw error when the record nu…'","validateRecordNumbers","Mon Feb 16 18:39:00 UTC 2026","passed","Mon Feb 16 18:39:00 UTC 2026","","","",""
"","1","[$#] convert 'USER_SELECT' field correctly","convertFieldValue","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","2","存在しないファイルパスでエラーをスローする","template/package-json","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","updatePackageJson","",""
"","345","Login authentication is not supported","","Mon Feb 16 18:41:46 UTC 2026","passed","Mon Feb 16 18:41:46 UTC 2026","","Login authentication is not supported","",""
"","203","the zip passes signature verification","PluginZip","Mon Feb 16 18:39:02 UTC 2026","passed","Mon Feb 16 18:39:02 UTC 2026","","","",""
"","4612","Login authorization","","Mon Feb 16 18:42:14 UTC 2026","passed","Mon Feb 16 18:42:19 UTC 2026","","Login authorization","",""
"","787","A duplicate API token for the same app","","Mon Feb 16 18:42:00 UTC 2026","passed","Mon Feb 16 18:42:01 UTC 2026","","A duplicate API token for the same app","",""
"","348","should throw error when required arguments are missing","main","Mon Feb 16 18:39:01 UTC 2026","passed","Mon Feb 16 18:39:01 UTC 2026","","","",""
"","5","JavaScriptテンプレートで完全なセットアップが完了する","template","Mon Feb 16 18:38:58 UTC 2026","passed","Mon Feb 16 18:38:58 UTC 2026","","setupTemplate","",""
"","23","'`invalid-locales-v1`'","validate","Mon Feb 16 18:39:00 UTC 2026","passed","Mon Feb 16 18:39:00 UTC 2026","","","",""
"","1","should generate CSV row correctly","Helper functions","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","generateCsvRow","",""
"","5009","Exported data is in CSV format","","Mon Feb 16 18:41:57 UTC 2026","passed","Mon Feb 16 18:42:02 UTC 2026","","Exported data is in CSV format","",""
"","1","should be constructed with CsvError","ParserError","Mon Feb 16 18:39:03 UTC 2026","passed","Mon Feb 16 18:39:03 UTC 2026","","","",""
"","1","should throw an error when retry conditions are not match","retry","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","input async function","",""
"","4101","App in a guest space","","Mon Feb 16 18:41:42 UTC 2026","passed","Mon Feb 16 18:41:46 UTC 2026","","App in a guest space","",""
"","1","can iterate from data source with next value","withNextIterator","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","1","should return FALSE if two buffers are different","Helper functions","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","compareBuffers","",""
"","1","should set ""info"" to the log config level when log-level argument is ""info""","logHandler","Mon Feb 16 18:39:03 UTC 2026","passed","Mon Feb 16 18:39:03 UTC 2026","","","",""
"","1","[$#] convert 'MODIFIER' field correctly","convertFieldValue","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","4815","Valid ordering","","Mon Feb 16 18:42:34 UTC 2026","passed","Mon Feb 16 18:42:39 UTC 2026","","Valid ordering","",""
"","4","should upload files correctly when attachmentsDir is given and with subtable","addRecords","Mon Feb 16 18:38:58 UTC 2026","passed","Mon Feb 16 18:38:58 UTC 2026","","","",""
"","4354","Encoding to utf8","","Mon Feb 16 18:42:52 UTC 2026","passed","Mon Feb 16 18:42:56 UTC 2026","","Encoding to utf8","",""
"","4","should pass parameters to the apiClient correctly (with orderBy)","getAllRecords","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","2","should emit experimental warning message","stability","Mon Feb 16 18:39:00 UTC 2026","passed","Mon Feb 16 18:39:00 UTC 2026","","emitExperimentalWarning","",""
"","1","[$#] convert 'USER_SELECT' field correctly","convertFieldValue","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","2","'should throw error when non-existent …'","upsertRecords","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","885","Specified attachment file does not exist","","Mon Feb 16 18:42:01 UTC 2026","passed","Mon Feb 16 18:42:02 UTC 2026","","Specified attachment file does not exist","",""
"","5","'should convert subtable included csv …'","parseCsv","Mon Feb 16 18:39:02 UTC 2026","passed","Mon Feb 16 18:39:02 UTC 2026","","","",""
"","812","API token is a draft","","Mon Feb 16 18:41:59 UTC 2026","passed","Mon Feb 16 18:42:00 UTC 2026","","API token is a draft","",""
"","26","'`fileExists`'","validate","Mon Feb 16 18:39:00 UTC 2026","passed","Mon Feb 16 18:39:00 UTC 2026","","","",""
"","3375","Update-key field is not set to unique (text)","","Mon Feb 16 18:42:24 UTC 2026","passed","Mon Feb 16 18:42:28 UTC 2026","","Update-key field is not set to unique (text)","",""
"","3","should show warning message if there is no records exist in the app or match the condition.","getRecords","Mon Feb 16 18:38:58 UTC 2026","passed","Mon Feb 16 18:38:58 UTC 2026","","","",""
"","9022","Record with .txt file attachment","","Mon Feb 16 18:42:47 UTC 2026","passed","Mon Feb 16 18:42:56 UTC 2026","","Record with .txt file attachment","",""
"","2","should generate file correctly","File Generator functions","Mon Feb 16 18:39:01 UTC 2026","passed","Mon Feb 16 18:39:01 UTC 2026","","Generate file success","",""
"","4","should call kintone APIs by the right order","index","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","apply","",""
"","4467","Specify a field","","Mon Feb 16 18:42:43 UTC 2026","passed","Mon Feb 16 18:42:47 UTC 2026","","Specify a field","",""
"","1","should return result when given function is resolved","retry","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","input sync function","",""
"","2","should success generating customize-manifest.json","init","Mon Feb 16 18:39:02 UTC 2026","passed","Mon Feb 16 18:39:03 UTC 2026","","runInit","",""
"","1","the exported privateKey is the same as original privateKey","PrivateKey","Mon Feb 16 18:39:02 UTC 2026","passed","Mon Feb 16 18:39:02 UTC 2026","","","",""
"","1","'should throw error when unsupported f…'","upsertRecords","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","3385","Specified update-key field is not supported","","Mon Feb 16 18:42:41 UTC 2026","passed","Mon Feb 16 18:42:44 UTC 2026","","Specified update-key field is not supported","",""
"","5673","Unsupported character for confirmation message","","Mon Feb 16 18:42:39 UTC 2026","passed","Mon Feb 16 18:42:45 UTC 2026","","Unsupported character for confirmation message","",""
"","1","should be able to validate by validateForDescription","qa","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","validator","",""
"","200","File does not exist","","Mon Feb 16 18:41:46 UTC 2026","passed","Mon Feb 16 18:41:47 UTC 2026","","File does not exist","",""
"","1","should display TRACE message when calling logger with ""trace"" level","StandardLogger","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","1752","API token for different app","","Mon Feb 16 18:41:53 UTC 2026","passed","Mon Feb 16 18:41:55 UTC 2026","","API token for different app","",""
"","1","[$#] convert 'DATE' field correctly","convertFieldValue","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","3117","API token does not have privilege to view and edit records","","Mon Feb 16 18:42:11 UTC 2026","passed","Mon Feb 16 18:42:14 UTC 2026","","API token does not have privilege to view and edit records","",""
"","513","Get help","","Mon Feb 16 18:41:44 UTC 2026","passed","Mon Feb 16 18:41:44 UTC 2026","","Get help","",""
"","4363","Specify multiple fields","","Mon Feb 16 18:42:47 UTC 2026","passed","Mon Feb 16 18:42:52 UTC 2026","","Specify multiple fields","",""
"","3212","App does not have records","","Mon Feb 16 18:42:07 UTC 2026","passed","Mon Feb 16 18:42:10 UTC 2026","","App does not have records","",""
"","4063","Upload plugin.zip","","Mon Feb 16 18:41:44 UTC 2026","passed","Mon Feb 16 18:41:48 UTC 2026","","Upload plugin.zip","",""
"","2606","Cancel the operation at confirmation","","Mon Feb 16 18:41:51 UTC 2026","passed","Mon Feb 16 18:41:54 UTC 2026","","Cancel the operation at confirmation","",""
"","1","should throw an Error if specified field is not supported","userSelected","Mon Feb 16 18:39:00 UTC 2026","passed","Mon Feb 16 18:39:00 UTC 2026","","","",""
"","1","'all fields have valid value'","fieldInSubtableReader","Mon Feb 16 18:39:00 UTC 2026","passed","Mon Feb 16 18:39:00 UTC 2026","","","",""
"","1","should show progress logs correctly","ProgressLogger","Mon Feb 16 18:39:00 UTC 2026","passed","Mon Feb 16 18:39:00 UTC 2026","","","",""
"","1","[$#] convert 'CREATOR' field correctly","convertFieldValue","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","1","'should convert csv string to JSON cor…'","parseCsv","Mon Feb 16 18:39:02 UTC 2026","passed","Mon Feb 16 18:39:02 UTC 2026","","","",""
"","5478","Delete all records","","Mon Feb 16 18:41:56 UTC 2026","passed","Mon Feb 16 18:42:01 UTC 2026","","Delete all records","",""
"","2","should not fail","deleteAllRecords","Mon Feb 16 18:39:00 UTC 2026","passed","Mon Feb 16 18:39:00 UTC 2026","","","",""
"","1","[$#] convert 'ORGANIZATION_SELECT' field correctly","convertFieldValue","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","1","throws error if format is JSON and encoding is not 'utf8'","readFile","Mon Feb 16 18:39:03 UTC 2026","passed","Mon Feb 16 18:39:03 UTC 2026","","","",""
"","1108","App does not exist","","Mon Feb 16 18:41:45 UTC 2026","passed","Mon Feb 16 18:41:46 UTC 2026","","App does not exist","",""
"","7933","Download attachments into a new directory","","Mon Feb 16 18:42:02 UTC 2026","passed","Mon Feb 16 18:42:10 UTC 2026","","Download attachments into a new directory","",""
"","1","'formLayout should create schema corre…'","createSchema","Mon Feb 16 18:39:03 UTC 2026","passed","Mon Feb 16 18:39:03 UTC 2026","","","",""
"","2","should throw error when API response is error","deleteAllRecords","Mon Feb 16 18:39:00 UTC 2026","passed","Mon Feb 16 18:39:00 UTC 2026","","","",""
"","1","[$#] convert 'STATUS' field correctly","convertFieldValue","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","1","存在するTypeScriptテンプレート名から正しいTemplateSourceを生成する","template/github","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","resolveGitHubTemplateSource","",""
"","2","should pass parameters to the apiClient correctly","addRecords","Mon Feb 16 18:38:58 UTC 2026","passed","Mon Feb 16 18:38:58 UTC 2026","","","",""
"","10255","Multiple attachments on a field","","Mon Feb 16 18:42:12 UTC 2026","passed","Mon Feb 16 18:42:22 UTC 2026","","Multiple attachments on a field","",""
"","1","should be constructed with CsvError","ParserError","Mon Feb 16 18:39:03 UTC 2026","passed","Mon Feb 16 18:39:03 UTC 2026","","","",""
"","539","URL protocol is not HTTPS","","Mon Feb 16 18:41:44 UTC 2026","passed","Mon Feb 16 18:41:45 UTC 2026","","URL protocol is not HTTPS","",""
"","192","File path is not specified","","Mon Feb 16 18:42:03 UTC 2026","passed","Mon Feb 16 18:42:03 UTC 2026","","File path is not specified","",""
"","5292","App in a guest space (record delete)","","Mon Feb 16 18:41:47 UTC 2026","passed","Mon Feb 16 18:41:52 UTC 2026","","App in a guest space (record delete)","",""
"","1539","App does not have records","","Mon Feb 16 18:42:26 UTC 2026","passed","Mon Feb 16 18:42:27 UTC 2026","","App does not have records","",""
"","23","throws an error if the contents.zip is invalid","ContentsZip","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","invalid contents.zip","",""
"","5","should upload files correctly when attachmentsDir is given","addRecords","Mon Feb 16 18:38:58 UTC 2026","passed","Mon Feb 16 18:38:58 UTC 2026","","","",""
"","4555","App in a guest space (record import)","","Mon Feb 16 18:42:10 UTC 2026","passed","Mon Feb 16 18:42:15 UTC 2026","","App in a guest space (record import)","",""
"","1","should throw an error when all retries are failed","retry","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","input sync function","",""
"","1","GitHub APIエラー時にfalseを返す","template/github","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","isGitHubTemplateExists","",""
"","1","can read utf8 encoded csv file correctly","readFile","Mon Feb 16 18:39:03 UTC 2026","passed","Mon Feb 16 18:39:03 UTC 2026","","","",""
"","2","should throw error when the record number field code is not found","ParserError","Mon Feb 16 18:39:03 UTC 2026","passed","Mon Feb 16 18:39:03 UTC 2026","","","",""
"","1","should generate fieldCode array correctly (data with subtable)","buildHeaderFields","Mon Feb 16 18:39:00 UTC 2026","passed","Mon Feb 16 18:39:00 UTC 2026","","","",""
"","3120","Specified record does not exist","","Mon Feb 16 18:42:17 UTC 2026","passed","Mon Feb 16 18:42:20 UTC 2026","","Specified record does not exist","",""
"","1","[$#] convert 'NUMBER' field correctly","convertFieldValue","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","4234","App in a guest space (record export)","","Mon Feb 16 18:41:56 UTC 2026","passed","Mon Feb 16 18:42:00 UTC 2026","","App in a guest space (record export)","",""
"","374","No app option","","Mon Feb 16 18:41:44 UTC 2026","passed","Mon Feb 16 18:41:45 UTC 2026","","No app option","",""
"","11125","Sjis encoded file","","Mon Feb 16 18:41:59 UTC 2026","passed","Mon Feb 16 18:42:10 UTC 2026","","Sjis encoded file","",""
"","765","A duplicate API token for the same app","","Mon Feb 16 18:41:54 UTC 2026","passed","Mon Feb 16 18:41:54 UTC 2026","","A duplicate API token for the same app","",""
"","1","[$#] convert 'MULTI_LINE_TEXT' field correctly","convertFieldValue","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","11110","Remove attachments by upserting","","Mon Feb 16 18:42:49 UTC 2026","passed","Mon Feb 16 18:43:00 UTC 2026","","Remove attachments by upserting","",""
"","1","[$#] convert 'TIME' field correctly","convertFieldValue","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","1395","User does not have privilege to add records","","Mon Feb 16 18:41:58 UTC 2026","passed","Mon Feb 16 18:41:59 UTC 2026","","User does not have privilege to add records","",""
"","1135","App in guest space is specified without guest space ID","","Mon Feb 16 18:41:45 UTC 2026","passed","Mon Feb 16 18:41:46 UTC 2026","","App in guest space is specified without guest space ID","",""
"","3236","Specify output path","","Mon Feb 16 18:41:49 UTC 2026","passed","Mon Feb 16 18:41:53 UTC 2026","","Specify output path","",""
"","1","'should convert empty array to csv str…'","csvStringifier","Mon Feb 16 18:39:00 UTC 2026","passed","Mon Feb 16 18:39:00 UTC 2026","","","",""
"","1949","User does not have privilege to view records","","Mon Feb 16 18:41:50 UTC 2026","passed","Mon Feb 16 18:41:52 UTC 2026","","User does not have privilege to view records","",""
"","860","Valid and invalid API tokens","","Mon Feb 16 18:41:46 UTC 2026","passed","Mon Feb 16 18:41:47 UTC 2026","","Valid and invalid API tokens","",""
"","1","[$#] convert 'CHECK_BOX' field correctly","convertFieldValue","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
"","1","[$#] convert 'RECORD_NUMBER' field correctly","convertFieldValue","Mon Feb 16 18:38:59 UTC 2026","passed","Mon Feb 16 18:38:59 UTC 2026","","","",""
