"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","690","CliKintoneTest-25 Should return the error message when importing records with two valid API Token.","","Wed Dec 18 06:33:42 GMT 2024","passed","Wed Dec 18 06:33:43 GMT 2024","","CliKintoneTest-25 Should return the error message when importing records with two valid API Token.","",""
"","3","should show warning message if there is no records exist in the app or match the condition.","getRecords","Wed Dec 18 06:32:26 GMT 2024","passed","Wed Dec 18 06:32:26 GMT 2024","","","",""
"","4818","CliKintoneTest-79 Should return the record contents in CSV format of the app in a space.","","Wed Dec 18 06:33:29 GMT 2024","passed","Wed Dec 18 06:33:34 GMT 2024","","CliKintoneTest-79 Should return the record contents in CSV format of the app in a space.","",""
"","1","should throw with invalid error (input: Hoge-123, appCode: App)","hasAppCode","Wed Dec 18 06:32:32 GMT 2024","passed","Wed Dec 18 06:32:32 GMT 2024","","","",""
"","1","should emit deprecation warning message","stability","Wed Dec 18 06:32:30 GMT 2024","passed","Wed Dec 18 06:32:30 GMT 2024","","emitDeprecationWarning","",""
"","6112","CliKintoneTest-124 Should return the record contents successfully, including table data, when exporting the records","","Wed Dec 18 06:35:35 GMT 2024","passed","Wed Dec 18 06:35:41 GMT 2024","","CliKintoneTest-124 Should return the record contents successfully, including table data, when exporting the records","",""
"","669","CliKintoneTest-110 Should return the error message when exporting the record with incorrect --guest-space-id","","Wed Dec 18 06:35:25 GMT 2024","passed","Wed Dec 18 06:35:26 GMT 2024","","CliKintoneTest-110 Should return the error message when exporting the record with incorrect --guest-space-id","",""
"","4397","CliKintoneTest-112 Should return the record contents when exporting the record with --encoding option is sjis.","","Wed Dec 18 06:35:30 GMT 2024","passed","Wed Dec 18 06:35:35 GMT 2024","","CliKintoneTest-112 Should return the record contents when exporting the record with --encoding option is sjis.","",""
"","1","should throw error when unsupported field is passed as update key","upsertRecords","Wed Dec 18 06:32:27 GMT 2024","passed","Wed Dec 18 06:32:27 GMT 2024","","","",""
"","0","[12] convert DATE field correctly","convertFieldValue","Wed Dec 18 06:32:28 GMT 2024","passed","Wed Dec 18 06:32:28 GMT 2024","","","",""
"","5676","CliKintoneTest-167 Should not delete the records when specifying ""N"" in the confirmation prompt.","","Wed Dec 18 06:35:16 GMT 2024","passed","Wed Dec 18 06:35:21 GMT 2024","","CliKintoneTest-167 Should not delete the records when specifying ""N"" in the confirmation prompt.","",""
"","1","should pass information of client certificate to the apiClient correctly","api","Wed Dec 18 06:32:26 GMT 2024","passed","Wed Dec 18 06:32:26 GMT 2024","","","",""
"","1","userSelected should create schema correctly","createSchema","Wed Dec 18 06:32:33 GMT 2024","passed","Wed Dec 18 06:32:33 GMT 2024","","","",""
"","2","should return the correct record number from CSV without subtable","parseCsv","Wed Dec 18 06:32:33 GMT 2024","passed","Wed Dec 18 06:32:33 GMT 2024","","","",""
"","2","should throw error when attachmentsDir is NOT given","addRecords","Wed Dec 18 06:32:27 GMT 2024","passed","Wed Dec 18 06:32:27 GMT 2024","","","",""
"","11137","CliKintoneTest-47 Should upsert the records successfully with --update-key is a Number field.","","Wed Dec 18 06:35:30 GMT 2024","passed","Wed Dec 18 06:35:41 GMT 2024","","CliKintoneTest-47 Should upsert the records successfully with --update-key is a Number field.","",""
"","1","should generate file correctly with baseDir","File Generator functions","Wed Dec 18 06:32:31 GMT 2024","passed","Wed Dec 18 06:32:31 GMT 2024","","Generate file success","",""
"","1","[16] convert MULTI_SELECT field correctly","convertFieldValue","Wed Dec 18 06:32:28 GMT 2024","passed","Wed Dec 18 06:32:28 GMT 2024","","","",""
"","2","[0] convert CREATOR field correctly","convertFieldValue","Wed Dec 18 06:32:28 GMT 2024","passed","Wed Dec 18 06:32:28 GMT 2024","","","",""
"","5735","CliKintoneTest-169 Should not delete the records when specifying other than Y, n in the confirmation prompt.","","Wed Dec 18 06:35:27 GMT 2024","passed","Wed Dec 18 06:35:33 GMT 2024","","CliKintoneTest-169 Should not delete the records when specifying other than Y, n in the confirmation prompt.","",""
"","665","CliKintoneTest-27 Should return the error message when importing records with valid and invalid API Tokens.","","Wed Dec 18 06:33:47 GMT 2024","passed","Wed Dec 18 06:33:48 GMT 2024","","CliKintoneTest-27 Should return the error message when importing records with valid and invalid API Tokens.","",""
"","0","toStringCause should output the correct sentence. (inner: KintoneRestAPIError)","CliKintoneError","Wed Dec 18 06:32:28 GMT 2024","passed","Wed Dec 18 06:32:28 GMT 2024","","","",""
"","0","[25] convert GROUP_SELECT field correctly","convertFieldValue","Wed Dec 18 06:32:28 GMT 2024","passed","Wed Dec 18 06:32:28 GMT 2024","","","",""
"","3","should stringify records as csv correctly","stringifier","Wed Dec 18 06:32:32 GMT 2024","passed","Wed Dec 18 06:32:32 GMT 2024","","","",""
"","1675","CliKintoneTest-83 Should return the error message when exporting the record with a non-relevant API Token.","","Wed Dec 18 06:33:43 GMT 2024","passed","Wed Dec 18 06:33:45 GMT 2024","","CliKintoneTest-83 Should return the error message when exporting the record with a non-relevant API Token.","",""
"","0","toStringCause should output the correct sentence. (inner: KintoneRestAPIError with GAIA_IL23)","CliKintoneError","Wed Dec 18 06:32:28 GMT 2024","passed","Wed Dec 18 06:32:28 GMT 2024","","","",""
"","26","invalid `https-url`","validate","Wed Dec 18 06:32:33 GMT 2024","passed","Wed Dec 18 06:32:33 GMT 2024","","","",""
"","1","[28] convert STATUS field correctly","convertFieldValue","Wed Dec 18 06:32:28 GMT 2024","passed","Wed Dec 18 06:32:28 GMT 2024","","","",""
"","5042","CliKintoneTest-149 Should delete the records of the app in a guest space.","","Wed Dec 18 06:34:47 GMT 2024","passed","Wed Dec 18 06:34:52 GMT 2024","","CliKintoneTest-149 Should delete the records of the app in a guest space.","",""
"","4","should throw error when update key field is not unique","upsertRecords","Wed Dec 18 06:32:27 GMT 2024","passed","Wed Dec 18 06:32:27 GMT 2024","","","",""
"","4533","CliKintoneTest-88 Should return the record contents in CSV format with -u and --password options.","","Wed Dec 18 06:33:55 GMT 2024","passed","Wed Dec 18 06:34:00 GMT 2024","","CliKintoneTest-88 Should return the record contents in CSV format with -u and --password options.","",""
"","1191","CliKintoneTest-102 Should return the error message when exporting records with --fields specified, including existent and non-existent field codes.","","Wed Dec 18 06:35:15 GMT 2024","passed","Wed Dec 18 06:35:16 GMT 2024","","CliKintoneTest-102 Should return the error message when exporting records with --fields specified, including existent and non-existent field codes.","",""
"","2","empty string","hex2a","Wed Dec 18 06:32:33 GMT 2024","passed","Wed Dec 18 06:32:33 GMT 2024","","","",""
"","4358","CliKintoneTest-32 Should import the records successfully with username and password (-p option).","","Wed Dec 18 06:34:01 GMT 2024","passed","Wed Dec 18 06:34:06 GMT 2024","","CliKintoneTest-32 Should import the records successfully with username and password (-p option).","",""
"","10270","CliKintoneTest-152 Should delete the records successfully with an encoded sjis CSV file, and --encoding option is sjis.","","Wed Dec 18 06:35:03 GMT 2024","passed","Wed Dec 18 06:35:13 GMT 2024","","CliKintoneTest-152 Should delete the records successfully with an encoded sjis CSV file, and --encoding option is sjis.","",""
"","691","Incorrect username","","Wed Dec 18 06:33:32 GMT 2024","passed","Wed Dec 18 06:33:32 GMT 2024","","Incorrect username","",""
"","677","CliKintoneTest-150 Should return the error message when deleting records with incorrect guest space ID.","","Wed Dec 18 06:34:52 GMT 2024","passed","Wed Dec 18 06:34:53 GMT 2024","","CliKintoneTest-150 Should return the error message when deleting records with incorrect guest space ID.","",""
"","13","should pass parameters to the apiClient correctly (without orderBy)","getAllRecords","Wed Dec 18 06:32:28 GMT 2024","passed","Wed Dec 18 06:32:28 GMT 2024","","","",""
"","0","should set ""error"" to the log config level when log-level argument is ""error""","logHandler","Wed Dec 18 06:32:33 GMT 2024","passed","Wed Dec 18 06:32:33 GMT 2024","","","",""
"","134","CliKintoneTest-153 Should return the error message when specifying an encoded sjis CSV file, and --encoding option is utf8.","","Wed Dec 18 06:35:13 GMT 2024","passed","Wed Dec 18 06:35:14 GMT 2024","","CliKintoneTest-153 Should return the error message when specifying an encoded sjis CSV file, and --encoding option is utf8.","",""
"","1","should throw error because the record number is invalid","upsertRecords","Wed Dec 18 06:32:27 GMT 2024","passed","Wed Dec 18 06:32:27 GMT 2024","","","",""
"","3958","CliKintoneTest-126 Should return the error message with an API Token without Delete permission.","","Wed Dec 18 06:33:27 GMT 2024","passed","Wed Dec 18 06:33:31 GMT 2024","","CliKintoneTest-126 Should return the error message with an API Token without Delete permission.","",""
"","1","[4] convert SINGLE_LINE_TEXT field correctly","convertFieldValue","Wed Dec 18 06:32:28 GMT 2024","passed","Wed Dec 18 06:32:28 GMT 2024","","","",""
"","10494","CliKintoneTest-139 Should delete the records of the app in which the Record_number field code has been changed.","","Wed Dec 18 06:34:05 GMT 2024","passed","Wed Dec 18 06:34:16 GMT 2024","","CliKintoneTest-139 Should delete the records of the app in which the Record_number field code has been changed.","",""
"","2","should throw error when update key field does not exist on input record","upsertRecords","Wed Dec 18 06:32:27 GMT 2024","passed","Wed Dec 18 06:32:27 GMT 2024","","","",""
"","1","[18] convert TIME field correctly","convertFieldValue","Wed Dec 18 06:32:28 GMT 2024","passed","Wed Dec 18 06:32:28 GMT 2024","","","",""
"","134","can export private key","PrivateKey","Wed Dec 18 06:32:32 GMT 2024","passed","Wed Dec 18 06:32:32 GMT 2024","","","",""
"","1","can iterate from data source with index","withIndexIterator","Wed Dec 18 06:32:27 GMT 2024","passed","Wed Dec 18 06:32:27 GMT 2024","","","",""
"","6","should upsert records correctly with record number","upsertRecords","Wed Dec 18 06:32:27 GMT 2024","passed","Wed Dec 18 06:32:27 GMT 2024","","","",""
"","3732","CliKintoneTest-62 Should import the records successfully with --encoding option is utf8.","","Wed Dec 18 06:36:15 GMT 2024","passed","Wed Dec 18 06:36:19 GMT 2024","","CliKintoneTest-62 Should import the records successfully with --encoding option is utf8.","",""
"","1","userSelected should create schema correctly with updateKey","createSchema","Wed Dec 18 06:32:33 GMT 2024","passed","Wed Dec 18 06:32:33 GMT 2024","","","",""
"","","can download files including special characters in subTable","getRecords","Wed Dec 18 06:32:26 GMT 2024","skipped","","","","",""
"","1","[26] convert GROUP_SELECT field correctly","convertFieldValue","Wed Dec 18 06:32:28 GMT 2024","passed","Wed Dec 18 06:32:28 GMT 2024","","","",""
"","2","should emit experimental warning message","stability","Wed Dec 18 06:32:30 GMT 2024","passed","Wed Dec 18 06:32:30 GMT 2024","","emitExperimentalWarning","",""
"","4378","CliKintoneTest-99 Should return the error message when exporting the record with invalid order by query.","","Wed Dec 18 06:35:02 GMT 2024","passed","Wed Dec 18 06:35:06 GMT 2024","","CliKintoneTest-99 Should return the error message when exporting the record with invalid order by query.","",""
