"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","can separate date source by group","groupByKey","Thu Nov 27 10:40:27 UTC 2025","passed","Thu Nov 27 10:40:27 UTC 2025","","","",""
"","0","should throw an Error if specified field is not supported","userSelected","Thu Nov 27 10:40:30 UTC 2025","passed","Thu Nov 27 10:40:30 UTC 2025","","","",""
"","2","should return the arguments list of the record delete correctly","Record - Subcommand","Thu Nov 27 10:40:30 UTC 2025","passed","Thu Nov 27 10:40:30 UTC 2025","","getArgumentsListBySubcommand","",""
"","53","should call updatePlugin API when the plugin have been installed on kintone","plugin upload command","Thu Nov 27 10:40:29 UTC 2025","passed","Thu Nov 27 10:40:29 UTC 2025","","","",""
"","24","`invalid-locales-v1`","validate","Thu Nov 27 10:40:31 UTC 2025","passed","Thu Nov 27 10:40:31 UTC 2025","","","",""
"","1","can iterate from data source with next value","withNextIterator","Thu Nov 27 10:40:27 UTC 2025","passed","Thu Nov 27 10:40:27 UTC 2025","","","",""
"","10905","Update by number field","","Thu Nov 27 10:41:56 UTC 2025","passed","Thu Nov 27 10:42:07 UTC 2025","","Update by number field","",""
"","258","Unsupported encoding","","Thu Nov 27 10:41:12 UTC 2025","passed","Thu Nov 27 10:41:12 UTC 2025","","Unsupported encoding","",""
"","2","toStringCause should output the correct sentence. (inner: KintoneAllRecordsError)","CliKintoneError","Thu Nov 27 10:40:28 UTC 2025","passed","Thu Nov 27 10:40:28 UTC 2025","","","",""
"","5675","Login authorization","","Thu Nov 27 10:41:28 UTC 2025","passed","Thu Nov 27 10:41:34 UTC 2025","","Login authorization","",""
"","6","throws for out of range","hex2a","Thu Nov 27 10:40:35 UTC 2025","passed","Thu Nov 27 10:40:35 UTC 2025","","","",""
"","0","[18] convert TIME field correctly","convertFieldValue","Thu Nov 27 10:40:28 UTC 2025","passed","Thu Nov 27 10:40:28 UTC 2025","","","",""
"","1","toStringCause should output the correct sentence. (inner: KintoneRestAPIError)","CliKintoneError","Thu Nov 27 10:40:28 UTC 2025","passed","Thu Nov 27 10:40:28 UTC 2025","","","",""
"","2","should set ""debug"" to the log config level when verbose argument is true","logHandler","Thu Nov 27 10:40:34 UTC 2025","passed","Thu Nov 27 10:40:34 UTC 2025","","","",""
"","5718","Skip confirmation message","","Thu Nov 27 10:41:48 UTC 2025","passed","Thu Nov 27 10:41:54 UTC 2025","","Skip confirmation message","",""
"","1215","Pack a plugin","","Thu Nov 27 10:41:08 UTC 2025","passed","Thu Nov 27 10:41:09 UTC 2025","","Pack a plugin","",""
"","2","should convert kintone records to csv string correctly when SUBTABLE included with attachmentsDir option","csvStringifier","Thu Nov 27 10:40:30 UTC 2025","passed","Thu Nov 27 10:40:30 UTC 2025","","","",""
"","1","should pass parameters to the apiClient correctly","deleteRecords","Thu Nov 27 10:40:30 UTC 2025","passed","Thu Nov 27 10:40:30 UTC 2025","","","",""
"","613","Private key is not specified","","Thu Nov 27 10:41:08 UTC 2025","passed","Thu Nov 27 10:41:08 UTC 2025","","Private key is not specified","",""
"","4996","Record data with table fields","","Thu Nov 27 10:41:36 UTC 2025","passed","Thu Nov 27 10:41:41 UTC 2025","","Record data with table fields","",""
"","7","should upsert records correctly with record number","upsertRecords","Thu Nov 27 10:40:28 UTC 2025","passed","Thu Nov 27 10:40:28 UTC 2025","","","",""
