"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7","manifest v2","ContentsZip","Sun Mar 15 17:16:33 UTC 2026","passed","Sun Mar 15 17:16:33 UTC 2026","","should be able to create ContentsZip from a plugin directory","",""
"","257","Unsupported encoding","","Sun Mar 15 17:18:09 UTC 2026","passed","Sun Mar 15 17:18:10 UTC 2026","","Unsupported encoding","",""
"","1","should throw an Error if specified field does not exist","userSelected","Sun Mar 15 17:16:33 UTC 2026","passed","Sun Mar 15 17:16:33 UTC 2026","","","",""
"","1","should throw an error when retry conditions are not match","retry","Sun Mar 15 17:16:30 UTC 2026","passed","Sun Mar 15 17:16:30 UTC 2026","","input async function","",""
"","4797","Specify a field","","Sun Mar 15 17:19:07 UTC 2026","passed","Sun Mar 15 17:19:12 UTC 2026","","Specify a field","",""
"","734","API token is a draft","","Sun Mar 15 17:18:21 UTC 2026","passed","Sun Mar 15 17:18:21 UTC 2026","","API token is a draft","",""
"","2","should pass username and password to the apiClient correctly","api","Sun Mar 15 17:16:29 UTC 2026","passed","Sun Mar 15 17:16:29 UTC 2026","","","",""
"","5271","Export customization settings","","Sun Mar 15 17:18:02 UTC 2026","passed","Sun Mar 15 17:18:07 UTC 2026","","Export customization settings","",""
"","554","Get version","","Sun Mar 15 17:18:04 UTC 2026","passed","Sun Mar 15 17:18:04 UTC 2026","","Get version","",""
"","1","should be set ja parameters in supportJa is true","qa","Sun Mar 15 17:16:30 UTC 2026","passed","Sun Mar 15 17:16:30 UTC 2026","optional lang parameters","runPrompt","",""
"","2","'should not throw error'","validateRecordNumbers","Sun Mar 15 17:16:33 UTC 2026","passed","Sun Mar 15 17:16:33 UTC 2026","","","",""
"","1","should filter http(s) path","sourcelist","Sun Mar 15 17:16:33 UTC 2026","passed","Sun Mar 15 17:16:33 UTC 2026","","","",""
"","1","'missing field value'","fieldInSubtableReader","Sun Mar 15 17:16:33 UTC 2026","passed","Sun Mar 15 17:16:33 UTC 2026","","","",""
"","1","[$#] convert 'SUBTABLE' field correctly","convertFieldValue","Sun Mar 15 17:16:30 UTC 2026","passed","Sun Mar 15 17:16:30 UTC 2026","","","",""
"","1581","User does not have privilege to add records","","Sun Mar 15 17:18:19 UTC 2026","passed","Sun Mar 15 17:18:21 UTC 2026","","User does not have privilege to add records","",""
"","34","指定されたURLからテンプレートを正しくダウンロード・展開する（JavaScriptテンプレート）","template/downloader","Sun Mar 15 17:16:29 UTC 2026","passed","Sun Mar 15 17:16:29 UTC 2026","","downloadAndExtractFromUrl","",""
"","2","should throw an Error if specified field is in a Table field","userSelected","Sun Mar 15 17:16:33 UTC 2026","passed","Sun Mar 15 17:16:33 UTC 2026","","","",""
"","4","should reject when only password is provided","buildConnectionOptions with password auth","Sun Mar 15 17:16:33 UTC 2026","passed","Sun Mar 15 17:16:33 UTC 2026","","","",""
