"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","should pass apiToken to the apiClient correctly","api","Wed May 28 15:08:20 GMT 2025","passed","Wed May 28 15:08:20 GMT 2025","","","",""
"","3","should convert multiple subtables included csv string to JSON correctly","parseCsv","Wed May 28 15:08:26 GMT 2025","passed","Wed May 28 15:08:26 GMT 2025","","","",""
"","3924","App in a space","","Wed May 28 15:09:24 GMT 2025","passed","Wed May 28 15:09:28 GMT 2025","","App in a space","",""
"","1","should throw an Error if specified field is not supported","userSelected","Wed May 28 15:08:23 GMT 2025","passed","Wed May 28 15:08:23 GMT 2025","","","",""
"","3","should return distinct local files from the manifest","sourceListV2","Wed May 28 15:08:23 GMT 2025","passed","Wed May 28 15:08:23 GMT 2025","","","",""
"","2","should throw an error when retry conditions are not match","retry","Wed May 28 15:08:21 GMT 2025","passed","Wed May 28 15:08:21 GMT 2025","","input sync function","",""
"","1","userSelected should create schema correctly","createSchema","Wed May 28 15:08:27 GMT 2025","passed","Wed May 28 15:08:27 GMT 2025","","","",""
"","1","[26] convert GROUP_SELECT field correctly","convertFieldValue","Wed May 28 15:08:21 GMT 2025","passed","Wed May 28 15:08:21 GMT 2025","","","",""
"","132","Specify utf8 with sjis encoded file","","Wed May 28 15:10:54 GMT 2025","passed","Wed May 28 15:10:54 GMT 2025","","Specify utf8 with sjis encoded file","",""
"","2","should upsert records correctly with a Record Number field even if the Record Number field isn't specified as update key","upsertRecords","Wed May 28 15:08:21 GMT 2025","passed","Wed May 28 15:08:21 GMT 2025","","","",""
"","1","should set ""trace"" to the log config level when log-level argument is ""trace""","logHandler","Wed May 28 15:08:27 GMT 2025","passed","Wed May 28 15:08:27 GMT 2025","","","",""
"","2","should generate CSV row correctly","Helper functions","Wed May 28 15:08:22 GMT 2025","passed","Wed May 28 15:08:22 GMT 2025","","generateCsvRow","",""
"","4732","API tokens for different apps","","Wed May 28 15:09:38 GMT 2025","passed","Wed May 28 15:09:42 GMT 2025","","API tokens for different apps","",""
"","1","should throw with invalid error (input: Hoge-123, appCode: App)","hasAppCode","Wed May 28 15:08:27 GMT 2025","passed","Wed May 28 15:08:27 GMT 2025","","","",""
"","9233","Sjis encoded file","","Wed May 28 15:10:45 GMT 2025","passed","Wed May 28 15:10:54 GMT 2025","","Sjis encoded file","",""
"","1","should pass information of client certificate and proxy server to the apiClient correctly","api","Wed May 28 15:08:20 GMT 2025","passed","Wed May 28 15:08:20 GMT 2025","","","",""
"","1","should display INFO message when calling logger with ""info"" level","StandardLogger","Wed May 28 15:08:22 GMT 2025","passed","Wed May 28 15:08:22 GMT 2025","","","",""
"","25","`invalid-locales-v1`","validate","Wed May 28 15:08:24 GMT 2025","passed","Wed May 28 15:08:24 GMT 2025","","","",""
"","","can download files including special characters in subTable","getRecords","Wed May 28 15:08:20 GMT 2025","skipped","","","","",""
"","125","File path is not specified","","Wed May 28 15:09:52 GMT 2025","passed","Wed May 28 15:09:52 GMT 2025","","File path is not specified","",""
"","1","should generate fieldCode array correctly (data with subtable)","buildHeaderFields","Wed May 28 15:08:23 GMT 2025","passed","Wed May 28 15:08:23 GMT 2025","","","",""
"","2785","API token does not have privilege to view and edit records","","Wed May 28 15:09:38 GMT 2025","passed","Wed May 28 15:09:41 GMT 2025","","API token does not have privilege to view and edit records","",""
"","11340","Attachments on multiple records","","Wed May 28 15:10:26 GMT 2025","passed","Wed May 28 15:10:37 GMT 2025","","Attachments on multiple records","",""
