"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6124","Cancel the execution by pressing ""N""","","Thu Oct 30 19:56:46 GMT 2025","passed","Thu Oct 30 19:56:52 GMT 2025","","Cancel the execution by pressing ""N""","",""
"","0","[9] convert CHECK_BOX field correctly","convertFieldValue","Thu Oct 30 19:54:17 GMT 2025","passed","Thu Oct 30 19:54:17 GMT 2025","","","",""
"","8","can download files in subtable to a specified directory","getRecords","Thu Oct 30 19:54:16 GMT 2025","passed","Thu Oct 30 19:54:16 GMT 2025","","","",""
"","1","should filter http(s) path","sourcelist","Thu Oct 30 19:54:18 GMT 2025","passed","Thu Oct 30 19:54:18 GMT 2025","","","",""
"","0","should set ""info"" to the log config level when log-level argument is ""info""","logHandler","Thu Oct 30 19:54:23 GMT 2025","passed","Thu Oct 30 19:54:23 GMT 2025","","","",""
"","3","should return error message","DeleteAllRecordsError","Thu Oct 30 19:54:18 GMT 2025","passed","Thu Oct 30 19:54:18 GMT 2025","","","",""
"","1","should pass guestSpaceId to the apiClient correctly","api","Thu Oct 30 19:54:16 GMT 2025","passed","Thu Oct 30 19:54:16 GMT 2025","","","",""
"","1","toStringCause should output the correct sentence. (inner: KintoneAllRecordsError)","CliKintoneError","Thu Oct 30 19:54:17 GMT 2025","passed","Thu Oct 30 19:54:17 GMT 2025","","","",""
"","4005","Utf8 encoded file","","Thu Oct 30 19:57:47 GMT 2025","passed","Thu Oct 30 19:57:51 GMT 2025","","Utf8 encoded file","",""
"","158","Unsupported encoding","","Thu Oct 30 19:57:05 GMT 2025","passed","Thu Oct 30 19:57:06 GMT 2025","","Unsupported encoding","",""
"","2","should show warning message if there is no records exist in the app or match the condition.","getRecords","Thu Oct 30 19:54:16 GMT 2025","passed","Thu Oct 30 19:54:16 GMT 2025","","","",""
"","3292","API token does not have privilege to view and edit records","","Thu Oct 30 19:55:16 GMT 2025","passed","Thu Oct 30 19:55:20 GMT 2025","","API token does not have privilege to view and edit records","",""
"","281","should throw error when required arguments are missing","main","Thu Oct 30 19:54:21 GMT 2025","passed","Thu Oct 30 19:54:21 GMT 2025","","","",""
"","0","[10] convert RADIO_BUTTON field correctly","convertFieldValue","Thu Oct 30 19:54:17 GMT 2025","passed","Thu Oct 30 19:54:17 GMT 2025","","","",""
"","1","should repeat given function after delay on error and return result on resolve","retry","Thu Oct 30 19:54:17 GMT 2025","passed","Thu Oct 30 19:54:17 GMT 2025","","input sync function","",""
"","2","should convert csv string to JSON correctly (CR)","parseCsv","Thu Oct 30 19:54:21 GMT 2025","passed","Thu Oct 30 19:54:21 GMT 2025","","","",""
"","5973","API token and login information","","Thu Oct 30 19:55:03 GMT 2025","passed","Thu Oct 30 19:55:09 GMT 2025","","API token and login information","",""
"","752","Specify sjis with utf8 encoded file","","Thu Oct 30 19:56:44 GMT 2025","passed","Thu Oct 30 19:56:45 GMT 2025","","Specify sjis with utf8 encoded file","",""
"","125","can generate uuid with correct length","PrivateKey","Thu Oct 30 19:54:22 GMT 2025","passed","Thu Oct 30 19:54:22 GMT 2025","","","",""
"","2","should throw error when update key field is not unique","upsertRecords","Thu Oct 30 19:54:17 GMT 2025","passed","Thu Oct 30 19:54:17 GMT 2025","","","",""
"","1","should throw an error when retry conditions are not match","retry","Thu Oct 30 19:54:17 GMT 2025","passed","Thu Oct 30 19:54:17 GMT 2025","","input async function","",""
"","2147","Specified field does not exist","","Thu Oct 30 19:57:32 GMT 2025","passed","Thu Oct 30 19:57:34 GMT 2025","","Specified field does not exist","",""
"","1","should throw an Error if specified field is not supported","userSelected","Thu Oct 30 19:54:19 GMT 2025","passed","Thu Oct 30 19:54:19 GMT 2025","","","",""
"","1","should throw an error when all retries are failed","retry","Thu Oct 30 19:54:17 GMT 2025","passed","Thu Oct 30 19:54:17 GMT 2025","","input async function","",""
"","4","should throw error when generating unsupported file extension","File Generator functions","Thu Oct 30 19:54:21 GMT 2025","passed","Thu Oct 30 19:54:21 GMT 2025","","","",""
"","2","should return the correct record number from CSV without subtable","parseCsv","Thu Oct 30 19:54:23 GMT 2025","passed","Thu Oct 30 19:54:23 GMT 2025","","","",""
"","","can download files including special characters","getRecords","Thu Oct 30 19:54:11 GMT 2025","skipped","","","","",""
"","3","should set ""none"" to the log config level when log-level argument is ""none""","logHandler","Thu Oct 30 19:54:23 GMT 2025","passed","Thu Oct 30 19:54:23 GMT 2025","","","",""
"","2","should convert csv string to JSON correctly (CRLF)","parseCsv","Thu Oct 30 19:54:21 GMT 2025","passed","Thu Oct 30 19:54:21 GMT 2025","","","",""
"","1","should make the file list unique","sourcelist","Thu Oct 30 19:54:18 GMT 2025","passed","Thu Oct 30 19:54:18 GMT 2025","","","",""
"","2","toStringCause should output the correct sentence. (inner: CliKintoneError)","CliKintoneError","Thu Oct 30 19:54:17 GMT 2025","passed","Thu Oct 30 19:54:17 GMT 2025","","","",""
"","2","should create schema correctly","createSchema","Thu Oct 30 19:54:23 GMT 2025","passed","Thu Oct 30 19:54:23 GMT 2025","","","",""
"","2","should stringify records as csv correctly (iterative)","stringifier","Thu Oct 30 19:54:22 GMT 2025","passed","Thu Oct 30 19:54:22 GMT 2025","","","",""
"","1","[14] convert FILE field correctly","convertFieldValue","Thu Oct 30 19:54:17 GMT 2025","passed","Thu Oct 30 19:54:17 GMT 2025","","","",""
"","127","can export private key","PrivateKey","Thu Oct 30 19:54:22 GMT 2025","passed","Thu Oct 30 19:54:22 GMT 2025","","","",""
"","4769","Specify a field","","Thu Oct 30 19:57:23 GMT 2025","passed","Thu Oct 30 19:57:28 GMT 2025","","Specify a field","",""
"","35","`relative-path`","validate","Thu Oct 30 19:54:20 GMT 2025","passed","Thu Oct 30 19:54:20 GMT 2025","","","",""
"","1","should return error message","DeleteRecordsError","Thu Oct 30 19:54:23 GMT 2025","passed","Thu Oct 30 19:54:23 GMT 2025","","","",""
"","5970","Proceed with the execution by pressing ""Y""","","Thu Oct 30 19:56:52 GMT 2025","passed","Thu Oct 30 19:56:58 GMT 2025","","Proceed with the execution by pressing ""Y""","",""
"","25","`valid-locales-v1`","validate","Thu Oct 30 19:54:20 GMT 2025","passed","Thu Oct 30 19:54:20 GMT 2025","","","",""
"","4689","Invalid API token and valid login information","","Thu Oct 30 19:55:00 GMT 2025","passed","Thu Oct 30 19:55:04 GMT 2025","","Invalid API token and valid login information","",""
"","215","Uploading plugin.zip","","Thu Oct 30 19:54:52 GMT 2025","unknown","Thu Oct 30 19:54:53 GMT 2025","","Uploading plugin.zip","",""
"","1","userSelected should create schema correctly","createSchema","Thu Oct 30 19:54:23 GMT 2025","passed","Thu Oct 30 19:54:23 GMT 2025","","","",""
"","1","string","hex2a","Thu Oct 30 19:54:23 GMT 2025","passed","Thu Oct 30 19:54:23 GMT 2025","","","",""
