"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","[$#] convert 'RICH_TEXT' field correctly","convertFieldValue","2026-09-03","passed","2026-09-03","","","",""
"","340","URL protocol is not HTTPS","","2026-09-03","passed","2026-09-03","","URL protocol is not HTTPS","",""
"","1","'should throw error when the record nu…'","validateRecordNumbers","2026-09-03","passed","2026-09-03","","","",""
"","329","should reject --api-token with auth required error","plugin upload","2026-09-03","passed","2026-09-03","","","",""
"","3664","Login authorization","","2026-09-03","passed","2026-09-03","","Login authorization","",""
"","2","[$#] convert 'CREATED_TIME' field correctly","convertFieldValue","2026-09-03","passed","2026-09-03","","","",""
"","2","should throw error when generating unsupported file extension","File Generator functions","2026-09-03","passed","2026-09-03","","","",""
"","4","should reject when no auth is provided","buildConnectionOptions with apiToken auth","2026-09-03","passed","2026-09-03","","","",""
"","2","should replace a special character","utils/operateFilename.ts","2026-09-03","passed","2026-09-03","","","",""
"","2","should return true if the string is URL","util","2026-09-03","passed","2026-09-03","","isUrlString","",""
"","3773","App in a guest space (record import)","","2026-09-03","passed","2026-09-03","","App in a guest space (record import)","",""
"","1","[$#] convert 'FILE' field correctly","convertFieldValue","2026-09-03","passed","2026-09-03","","","",""
"","1","should throw an error when retry conditions are not match","retry","2026-09-03","passed","2026-09-03","","input sync function","",""
"","114","should call installPlugin API when the plugin have not been installed on kintone","plugin upload command","2026-09-03","passed","2026-09-03","","","",""
"","340","should reject when no auth is provided","record delete","2026-09-03","passed","2026-09-03","","","",""
"","1","'userSelected should create schema cor…'","createSchema","2026-09-03","passed","2026-09-03","","","",""
"","4","returns identity / description / homepage from the manifest","buildPluginInfoJson","2026-09-03","passed","2026-09-03","","","",""
"","800","App in guest space is specified without guest space ID","","2026-09-03","passed","2026-09-03","","App in guest space is specified without guest space ID","",""
"","3801","API token does not have delete permission","","2026-09-03","passed","2026-09-03","","API token does not have delete permission","",""
"","1","[$#] convert 'CHECK_BOX' field correctly","convertFieldValue","2026-09-03","passed","2026-09-03","","","",""
"","8","多言語フィールド(ja, zh, es, etc)を正しく設定する","template/manifest","2026-09-03","passed","2026-09-03","","updateManifests","",""
"","1","can iterate from data source with index","withIndexIterator","2026-09-03","passed","2026-09-03","","","",""
"","10863","Attachments on multiple records","","2026-09-03","passed","2026-09-03","","Attachments on multiple records","",""
"","8","should not fail","addRecords","2026-09-03","passed","2026-09-03","","","",""
"","783","App in a guest space","","2026-09-03","passed","2026-09-03","","App in a guest space","",""
"","2","should includes a Record Number field","addRecords","2026-09-03","passed","2026-09-03","","","",""
"","1349","Unsupported encoding","","2026-09-03","passed","2026-09-03","","Unsupported encoding","",""
"","71","manifest v1","ContentsZip","2026-09-03","passed","2026-09-03","","should bundle custom manifest filename as manifest.json in zip","",""
"","3","should be constructed with string cause","ParserError","2026-09-03","passed","2026-09-03","","","",""
"","3672","Login authorization - short username option","","2026-09-03","passed","2026-09-03","","Login authorization - short username option","",""
"","1","should throw error when required columns are not found","Helper functions","2026-09-03","passed","2026-09-03","","validateRequireColumnsInTable","",""
"","4","should return error message","DeleteAllRecordsError","2026-09-03","passed","2026-09-03","","","",""
"","244","Specify output path","","2026-09-03","passed","2026-09-03","","Specify output path","",""
"","4","should reject when no auth is provided","buildConnectionOptions with password auth","2026-09-03","passed","2026-09-03","","","",""
"","1","should display FATAL message when calling logger with ""fatal"" level","StandardLogger","2026-09-03","passed","2026-09-03","","","",""
"","1","should throw an Error if specified field is not supported","userSelected","2026-09-03","passed","2026-09-03","","","",""
"","931","Incorrect API token","","2026-09-03","passed","2026-09-03","","Incorrect API token","",""
"","1","GITHUB_TOKEN環境変数が設定されている場合、認証ヘッダーを使用する","template/github","2026-09-03","passed","2026-09-03","","isGitHubTemplateExists","",""
"","618","A duplicate API token for the same app","","2026-09-03","passed","2026-09-03","","A duplicate API token for the same app","",""
"","1","should throw error when file path is invalid","File Generator functions","2026-09-03","passed","2026-09-03","","","",""
"","5","should show progress logs correctly","ProgressLogger","2026-09-03","passed","2026-09-03","","","",""
"","5","should accept when only api-token is provided","buildConnectionOptions with either auth","2026-09-03","passed","2026-09-03","","","",""
"","1","should throw an error when all retries are failed","retry","2026-09-03","passed","2026-09-03","","input async function","",""
"","32","'`fileExists`'","validate","2026-09-03","passed","2026-09-03","","","",""
"","2","'should throw error when non-existent …'","upsertRecords","2026-09-03","passed","2026-09-03","","","",""
"","3","should return a file list including the manifest","sourcelist","2026-09-03","passed","2026-09-03","","","",""
"","8550","Upsert by record number","","2026-09-03","passed","2026-09-03","","Upsert by record number","",""
"","1","uses (not set) for missing description / homepage","buildPluginSummary","2026-09-03","passed","2026-09-03","","","",""
"","1","存在しないテンプレート名でfalseを返す","template/github","2026-09-03","passed","2026-09-03","","isGitHubTemplateExists","",""
"","406","Base URL is not specified","","2026-09-03","passed","2026-09-03","","Base URL is not specified","",""
"","6103","Record has a .txt file attachment","","2026-09-03","passed","2026-09-03","","Record has a .txt file attachment","",""
"","1","should be set es parameters in supportEs is true","qa","2026-09-03","passed","2026-09-03","optional lang parameters","runPrompt","",""
"","2","'should convert csv string to JSON cor…'","parseCsv","2026-09-03","passed","2026-09-03","","","",""
"","975","Packages a plugin to a custom output path","","2026-09-03","passed","2026-09-03","","Packages a plugin to a custom output path","",""
"","9439","Utf8 encoded file","","2026-09-03","passed","2026-09-03","","Utf8 encoded file","",""
"","2868","Update-key field is not set to unique (number)","","2026-09-03","passed","2026-09-03","","Update-key field is not set to unique (number)","",""
"","8131","Update by number field","","2026-09-03","passed","2026-09-03","","Update by number field","",""
"","3404","API token authorization","","2026-09-03","passed","2026-09-03","","API token authorization","",""
"","1","should throw an Error if specified field does not exist","userSelected","2026-09-03","passed","2026-09-03","","","",""
"","739","Unsupported file type","","2026-09-03","passed","2026-09-03","","Unsupported file type","",""
"","696","Get help","","2026-09-03","passed","2026-09-03","","Get help","",""
"","1","should return the delete query correctly","Record command","2026-09-03","passed","2026-09-03","","Valid parameters","",""
"","5","'should create schema correctly'","createSchema","2026-09-03","passed","2026-09-03","","","",""
"","1","should replace placeholders correctly","Helper functions","2026-09-03","passed","2026-09-03","","replacePlaceholders","",""
"","2","should be able to validate by validateForName","qa","2026-09-03","passed","2026-09-03","","validator","",""
"","7","'should convert subtable included csv …'","parseCsv","2026-09-03","passed","2026-09-03","","","",""
"","1","should return the export query correctly","Record command","2026-09-03","passed","2026-09-03","","Valid parameters","",""
"","7939","Record with an attachment file","","2026-09-03","passed","2026-09-03","","Record with an attachment file","",""
"","3","'should throw error because the record…'","upsertRecords","2026-09-03","passed","2026-09-03","","","",""
"","4632","Cancel the operation at confirmation","","2026-09-03","passed","2026-09-03","","Cancel the operation at confirmation","",""
"","7403","Multiple records have attachments","","2026-09-03","passed","2026-09-03","","Multiple records have attachments","",""
"","43","'`https-url`'","validate","2026-09-03","passed","2026-09-03","","","",""
"","620","Valid and invalid API tokens","","2026-09-03","passed","2026-09-03","","Valid and invalid API tokens","",""
"","2","存在しないファイルパスでエラーをスローする","template/package-json","2026-09-03","passed","2026-09-03","","updatePackageJson","",""
"","9448","Specify with app code and record number","","2026-09-03","passed","2026-09-03","","Specify with app code and record number","",""
"","1","'formLayout should create schema corre…'","createSchema","2026-09-03","passed","2026-09-03","","","",""
"","3745","Login authorization - short password option","","2026-09-03","passed","2026-09-03","","Login authorization - short password option","",""
"","2","存在しないファイルパスでエラーをスローする","template/manifest","2026-09-03","passed","2026-09-03","","updateManifests","",""
"","1622","Plugin info surfaces sandbox, allowed_hosts and permissions","","2026-09-03","passed","2026-09-03","","Plugin info surfaces sandbox, allowed_hosts and permissions","",""
"","4899","Unsupported character for confirmation message","","2026-09-03","passed","2026-09-03","","Unsupported character for confirmation message","",""
"","77","the zip passes signature verification","PluginZip","2026-09-03","passed","2026-09-03","","","",""
"","3854","Specify multiple fields","","2026-09-03","passed","2026-09-03","","Specify multiple fields","",""
"","1","'should convert empty array to csv str…'","csvStringifier","2026-09-03","passed","2026-09-03","","","",""
"","0","[$#] convert 'SUBTABLE' field correctly","convertFieldValue","2026-09-03","passed","2026-09-03","","","",""
"","4","returns identity / description / homepage from manifest","buildPluginSummary","2026-09-03","passed","2026-09-03","","","",""
"","1","should pass basic auth params to the apiClient correctly","api","2026-09-03","passed","2026-09-03","","","",""
"","3641","Sjis encoded file","","2026-09-03","passed","2026-09-03","","Sjis encoded file","",""
"","5050","Delete all records","","2026-09-03","passed","2026-09-03","","Delete all records","",""
"","6","should success generating customize-manifest.json","init","2026-09-03","passed","2026-09-03","","runInit","",""
"","5255","API token and login information","","2026-09-03","passed","2026-09-03","","API token and login information","",""
"","25","should detect the mismatch encoding correctly","isMismatchEncoding","2026-09-03","passed","2026-09-03","","","",""
"","1","存在するTypeScriptテンプレート名から正しいTemplateSourceを生成する","template/github","2026-09-03","passed","2026-09-03","","resolveGitHubTemplateSource","",""
"","1177","Specified field does not exist","","2026-09-03","passed","2026-09-03","","Specified field does not exist","",""
"","686","Unknown subcommand","","2026-09-03","passed","2026-09-03","","Unknown subcommand","",""
"","1","should display DEBUG message when calling logger with ""debug"" level","StandardLogger","2026-09-03","passed","2026-09-03","","","",""
"","1479","API token for different app","","2026-09-03","passed","2026-09-03","","API token for different app","",""
"","374","No authorization information","","2026-09-03","passed","2026-09-03","","No authorization information","",""
"","3350","Specify a table","","2026-09-03","passed","2026-09-03","","Specify a table","",""
"","3","should reject when no auth is provided","buildConnectionOptions with either auth","2026-09-03","passed","2026-09-03","","","",""
"","1","should set ""fatal"" to the log config level when log-level argument is ""fatal""","logHandler","2026-09-03","passed","2026-09-03","","","",""
"","725","Valid and invalid API tokens","","2026-09-03","passed","2026-09-03","","Valid and invalid API tokens","",""
"","8","should stringify records as csv correctly","stringifier","2026-09-03","passed","2026-09-03","","","",""
"","0","should not display any message when calling logger with 'none' level","StandardLogger","2026-09-03","passed","2026-09-03","","","",""
"","4","should reject when only username is provided","buildConnectionOptions with password auth","2026-09-03","passed","2026-09-03","","","",""
"","449","App is not specified","","2026-09-03","passed","2026-09-03","","App is not specified","",""
"","0","[$#] convert 'DATE' field correctly","convertFieldValue","2026-09-03","passed","2026-09-03","","","",""
"","1","should throw an Error if specified field does not exist","userSelected","2026-09-03","passed","2026-09-03","","","",""
"","2211","Specify a field in a table","","2026-09-03","passed","2026-09-03","","Specify a field in a table","",""
"","36","GITHUB_TOKEN環境変数が設定されている場合、認証ヘッダーを使用する","template/downloader","2026-09-03","passed","2026-09-03","","downloadAndExtractFromUrl","",""
"","4","should throw an Error if specified field is in a Table field","userSelected","2026-09-03","passed","2026-09-03","","","",""
"","4","'should convert multiple subtables inc…'","parseCsv","2026-09-03","passed","2026-09-03","","","",""
"","34","throws an error if the contents.zip is invalid","ContentsZip","2026-09-03","passed","2026-09-03","","invalid contents.zip","",""
"","3987","Invalid API token and valid login information","","2026-09-03","passed","2026-09-03","","Invalid API token and valid login information","",""
"","3692","Condition query - short option","","2026-09-03","passed","2026-09-03","","Condition query - short option","",""
"","1","should filter http(s) path","sourcelist","2026-09-03","passed","2026-09-03","","","",""
"","4","should throw error when API response is error","deleteAllRecords","2026-09-03","passed","2026-09-03","","","",""
"","1","should display ERROR message when calling logger with ""error"" level","StandardLogger","2026-09-03","passed","2026-09-03","","","",""
"","318","should reject when no auth is provided","record import","2026-09-03","passed","2026-09-03","","","",""
"","4","'all fields have valid value'","fieldInSubtableReader","2026-09-03","passed","2026-09-03","","","",""
"","0","does not retry on non-KintoneRestAPIError","isRetryableKintoneError","2026-09-03","passed","2026-09-03","","","",""
"","1","returns sandbox: (not set) when only siblings are defined","buildPluginSummary","2026-09-03","passed","2026-09-03","","sandbox block","",""
"","0","[$#] convert 'STATUS' field correctly","convertFieldValue","2026-09-03","passed","2026-09-03","","","",""
"","7","should return error message","AddRecordsError","2026-09-03","passed","2026-09-03","","","",""
"","6947","Download attachments into an existing directory","","2026-09-03","passed","2026-09-03","","Download attachments into an existing directory","",""
"","1","[$#] convert 'UPDATED_TIME' field correctly","convertFieldValue","2026-09-03","passed","2026-09-03","","","",""
"","105","the zip contains 3 files","PluginZip","2026-09-03","passed","2026-09-03","","","",""
"","0","[$#] convert 'RICH_TEXT' field correctly","convertFieldValue","2026-09-03","passed","2026-09-03","","","",""
"","238","Login authentication is not supported","","2026-09-03","passed","2026-09-03","","Login authentication is not supported","",""
"","1","should set ""none"" to the log config level when log-level argument is ""none""","logHandler","2026-09-03","passed","2026-09-03","","","",""
"","339","Specified CSV does not exist","","2026-09-03","passed","2026-09-03","","Specified CSV does not exist","",""
"","2622","API token does not have privilege to view and edit records","","2026-09-03","passed","2026-09-03","","API token does not have privilege to view and edit records","",""
"","4","[$#] convert 'MODIFIER' field correctly","convertFieldValue","2026-09-03","passed","2026-09-03","","","",""
"","0","[$#] convert 'DROP_DOWN' field correctly","convertFieldValue","2026-09-03","passed","2026-09-03","","","",""
"","3865","API tokens for different apps","","2026-09-03","passed","2026-09-03","","API tokens for different apps","",""
"","1","should display INFO message when calling logger with ""info"" level","StandardLogger","2026-09-03","passed","2026-09-03","","","",""
"","1","[$#] convert 'LINK' field correctly","convertFieldValue","2026-09-03","passed","2026-09-03","","","",""
"","0","[$#] convert 'DATE' field correctly","convertFieldValue","2026-09-03","passed","2026-09-03","","","",""
"","1","[$#] convert 'MODIFIER' field correctly","convertFieldValue","2026-09-03","passed","2026-09-03","","","",""
"","293","Specify utf8 with sjis encoded file","","2026-09-03","passed","2026-09-03","","Specify utf8 with sjis encoded file","",""
"","0","[$#] convert 'LINK' field correctly","convertFieldValue","2026-09-03","passed","2026-09-03","","","",""
"","1","[$#] convert 'CREATED_TIME' field correctly","convertFieldValue","2026-09-03","passed","2026-09-03","","","",""
"","328","should throw error when an undefined argument is passed","main","2026-09-03","passed","2026-09-03","","","",""
"","34","'`sandbox-valid`'","validate","2026-09-03","passed","2026-09-03","","","",""
"","5","should throw error when the record number field code is not found","ParserError","2026-09-03","passed","2026-09-03","","","",""
"","3","不正なJSONファイルでエラーをスローする","template/package-json","2026-09-03","passed","2026-09-03","","updatePackageJson","",""
"","647","Display plugin info in plain text format","","2026-09-03","passed","2026-09-03","","Display plugin info in plain text format","",""
"","1","should generate fieldCode array correctly (data with subtable)","buildHeaderFields","2026-09-03","passed","2026-09-03","","","",""
"","347","should reject --username with auth required error","record delete","2026-09-03","passed","2026-09-03","","","",""
"","814","Specified app does not exist","","2026-09-03","passed","2026-09-03","","Specified app does not exist","",""
"","5","should reject when only password is provided","buildConnectionOptions with password auth","2026-09-03","passed","2026-09-03","","","",""
"","0","formats sandbox: false correctly (not as not set)","buildPluginSummary","2026-09-03","passed","2026-09-03","","sandbox block","",""
"","726","Specify sjis with utf8 encoded file","","2026-09-03","passed","2026-09-03","","Specify sjis with utf8 encoded file","",""
"","1","'userSelected should create schema cor…'","createSchema","2026-09-03","passed","2026-09-03","","","",""
"","4","should return error message","DeleteAllRecordsError","2026-09-03","passed","2026-09-03","","","",""
"","1","should pass information of client certificate to the apiClient correctly","api","2026-09-03","passed","2026-09-03","","","",""
"","3","should throw error when API response is error","deleteRecords","2026-09-03","passed","2026-09-03","","","",""
"","10","can generate uuid with correct length","PrivateKey","2026-09-03","passed","2026-09-03","","","",""
"","1","uses (none) for explicitly empty arrays and (not set) for omitted fields","buildPluginSummary","2026-09-03","passed","2026-09-03","","sandbox block","",""
"","730","Unknown option","","2026-09-03","passed","2026-09-03","","Unknown option","",""
"","711","Incorrect username","","2026-09-03","passed","2026-09-03","","Incorrect username","",""
"","3193","Utf8 encoded file","","2026-09-03","passed","2026-09-03","","Utf8 encoded file","",""
"","3900","Invalid API token and valid login information","","2026-09-03","passed","2026-09-03","","Invalid API token and valid login information","",""
"","6","should emit experimental warning message","stability","2026-09-03","passed","2026-09-03","","emitExperimentalWarning","",""
"","0","[$#] convert 'SINGLE_LINE_TEXT' field correctly","convertFieldValue","2026-09-03","passed","2026-09-03","","","",""
"","1","should set ""info"" to the log config level when log-level argument is ""info""","logHandler","2026-09-03","passed","2026-09-03","","","",""
"","1","should repeat given function after delay on error and return result on resolve","retry","2026-09-03","passed","2026-09-03","","input async function","",""
"","1","retries on 400 GAIA_DA02","isRetryableKintoneError","2026-09-03","passed","2026-09-03","","","",""
"","3598","Invalid condition query","","2026-09-03","passed","2026-09-03","","Invalid condition query","",""
"","3482","App in a guest space (record export)","","2026-09-03","passed","2026-09-03","","App in a guest space (record export)","",""
"","841","Incorrect guest space ID","","2026-09-03","passed","2026-09-03","","Incorrect guest space ID","",""
"","3628","Specify a field","","2026-09-03","passed","2026-09-03","","Specify a field","",""
"","1","formats every field when all are defined","buildPluginSummary","2026-09-03","passed","2026-09-03","","sandbox block","",""
"","3800","Record data with table fields","","2026-09-03","passed","2026-09-03","","Record data with table fields","",""
"","0","should not be set zh parameters in supportZh is false","qa","2026-09-03","passed","2026-09-03","optional lang parameters","runPrompt","",""
"","30","'`valid-locales-v1`'","validate","2026-09-03","passed","2026-09-03","","","",""
"","1","'should throw error when unsupported f…'","upsertRecords","2026-09-03","passed","2026-09-03","","","",""
"","1","toStringCause should output the correct sentence. (inner: KintoneAllRecordsError)","CliKintoneError","2026-09-03","passed","2026-09-03","","","",""
"","0","should return false if the string is not URL","util","2026-09-03","passed","2026-09-03","","isUrlString","",""
"","4","toStringCause should output the correct sentence. (inner: CliKintoneError)","CliKintoneError","2026-09-03","passed","2026-09-03","","","",""
