"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","should show progress logs correctly","ProgressLogger","Sun May 10 13:18:04 UTC 2026","passed","Sun May 10 13:18:04 UTC 2026","","","",""
"","1","'missing field value'","fieldInSubtableReader","Sun May 10 13:18:04 UTC 2026","passed","Sun May 10 13:18:04 UTC 2026","","","",""
"","3","should reject when no auth is provided","buildConnectionOptions with apiToken auth","Sun May 10 13:18:04 UTC 2026","passed","Sun May 10 13:18:04 UTC 2026","","","",""
"","1","should set ""fatal"" to the log config level when log-level argument is ""fatal""","logHandler","Sun May 10 13:18:07 UTC 2026","passed","Sun May 10 13:18:07 UTC 2026","","","",""
"","1","should return error message","AddRecordsError","Sun May 10 13:18:04 UTC 2026","passed","Sun May 10 13:18:04 UTC 2026","","","",""
"","1","should not be set zh parameters in supportZh is false","qa","Sun May 10 13:18:01 UTC 2026","passed","Sun May 10 13:18:01 UTC 2026","optional lang parameters","runPrompt","",""
"","332","should reject --username with auth required error","record delete","Sun May 10 13:18:02 UTC 2026","passed","Sun May 10 13:18:02 UTC 2026","","","",""
"","2","'should upsert records correctly with …'","upsertRecords","Sun May 10 13:18:00 UTC 2026","passed","Sun May 10 13:18:00 UTC 2026","","","",""
"","1","[$#] convert 'FILE' field correctly","convertFieldValue","Sun May 10 13:18:00 UTC 2026","passed","Sun May 10 13:18:00 UTC 2026","","","",""
"","2","'should create schema correctly'","createSchema","Sun May 10 13:18:07 UTC 2026","passed","Sun May 10 13:18:07 UTC 2026","","","",""
"","2","should pass username and password to the apiClient correctly","api","Sun May 10 13:18:00 UTC 2026","passed","Sun May 10 13:18:00 UTC 2026","","","",""
"","1","should generate fieldCode array correctly (data with subtable)","buildHeaderFields","Sun May 10 13:18:04 UTC 2026","passed","Sun May 10 13:18:04 UTC 2026","","","",""
"","2","should repeat given function after delay on error and return result on resolve","retry","Sun May 10 13:18:01 UTC 2026","passed","Sun May 10 13:18:01 UTC 2026","","input sync function","",""
"","1","should display ERROR message when calling logger with ""error"" level","StandardLogger","Sun May 10 13:18:01 UTC 2026","passed","Sun May 10 13:18:01 UTC 2026","","","",""
"","1","[$#] convert 'MULTI_LINE_TEXT' field correctly","convertFieldValue","Sun May 10 13:18:00 UTC 2026","passed","Sun May 10 13:18:00 UTC 2026","","","",""
"","3","should not fail","deleteRecords","Sun May 10 13:18:04 UTC 2026","passed","Sun May 10 13:18:04 UTC 2026","","","",""
"","2","should pass information of client certificate to the apiClient correctly","api","Sun May 10 13:18:00 UTC 2026","passed","Sun May 10 13:18:00 UTC 2026","","","",""
"","1","[$#] convert 'DROP_DOWN' field correctly","convertFieldValue","Sun May 10 13:18:00 UTC 2026","passed","Sun May 10 13:18:00 UTC 2026","","","",""
"","2","'should convert csv string to JSON cor…'","parseCsv","Sun May 10 13:18:06 UTC 2026","passed","Sun May 10 13:18:06 UTC 2026","","","",""
"","1","'empty field value'","fieldInSubtableReader","Sun May 10 13:18:04 UTC 2026","passed","Sun May 10 13:18:04 UTC 2026","","","",""
"","1","should display FATAL message when calling logger with ""fatal"" level","StandardLogger","Sun May 10 13:18:01 UTC 2026","passed","Sun May 10 13:18:01 UTC 2026","","","",""
"","13","should accept when username and password are provided","buildConnectionOptions with password auth","Sun May 10 13:18:04 UTC 2026","passed","Sun May 10 13:18:04 UTC 2026","","","",""
"","1","'should throw error when non-existent …'","upsertRecords","Sun May 10 13:18:00 UTC 2026","passed","Sun May 10 13:18:00 UTC 2026","","","",""
"","1","should set ""warn"" to the log config level when log-level argument is ""warn""","logHandler","Sun May 10 13:18:07 UTC 2026","passed","Sun May 10 13:18:07 UTC 2026","","","",""
"","26","'`maxFileSize`'","validate","Sun May 10 13:18:05 UTC 2026","passed","Sun May 10 13:18:05 UTC 2026","","","",""
"","1","should set ""none"" to the log config level when log-level argument is ""none""","logHandler","Sun May 10 13:18:07 UTC 2026","passed","Sun May 10 13:18:07 UTC 2026","","","",""
"","1","can separate date source by group","groupByKey","Sun May 10 13:18:00 UTC 2026","passed","Sun May 10 13:18:00 UTC 2026","","","",""
