"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","should replace a special character","utils/operateFilename.ts","Fri Oct 31 13:01:53 GMT 2025","passed","Fri Oct 31 13:01:53 GMT 2025","","","",""
"","1","should set ""debug"" to the log config level when verbose argument is true","logHandler","Fri Oct 31 13:01:52 GMT 2025","passed","Fri Oct 31 13:01:52 GMT 2025","","","",""
"","1","should be constructed with string cause","ParserError","Fri Oct 31 13:01:52 GMT 2025","passed","Fri Oct 31 13:01:52 GMT 2025","","","",""
"","1","the exported privateKey is the same as original privateKey","PrivateKey","Fri Oct 31 13:01:52 GMT 2025","passed","Fri Oct 31 13:01:52 GMT 2025","","","",""
"","1","[14] convert FILE field correctly","convertFieldValue","Fri Oct 31 13:01:47 GMT 2025","passed","Fri Oct 31 13:01:47 GMT 2025","","","",""
"","9","should convert csv string to JSON correctly","parseCsv","Fri Oct 31 13:01:51 GMT 2025","passed","Fri Oct 31 13:01:51 GMT 2025","","","",""
"","6","should generate file correctly","File Generator functions","Fri Oct 31 13:01:51 GMT 2025","passed","Fri Oct 31 13:01:51 GMT 2025","","Generate file success","",""
"","2","should throw error when the record number is invalid","validateRecordNumbers","Fri Oct 31 13:01:49 GMT 2025","passed","Fri Oct 31 13:01:49 GMT 2025","","","",""
"","4","should return distinct local files from the manifest","sourceListV2","Fri Oct 31 13:01:48 GMT 2025","passed","Fri Oct 31 13:01:48 GMT 2025","","","",""
"","1","should return the import query correctly","Record command","Fri Oct 31 13:01:48 GMT 2025","passed","Fri Oct 31 13:01:48 GMT 2025","","Valid parameters","",""
"","1","should convert csv string to JSON correctly (CR)","parseCsv","Fri Oct 31 13:01:51 GMT 2025","passed","Fri Oct 31 13:01:51 GMT 2025","","","",""
"","1","should includes a Record Number field","addRecords","Fri Oct 31 13:01:47 GMT 2025","passed","Fri Oct 31 13:01:47 GMT 2025","","","",""
