"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","ダウンロード失敗時にエラーをスローする","template/downloader","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","downloadAndExtractFromUrl","",""
"","15","GITHUB_TOKEN環境変数が設定されている場合、認証ヘッダーを使用する","template/downloader","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","downloadAndExtractFromUrl","",""
"","4699","Invalid API token and valid login information","","Tue Feb 24 12:14:29 UTC 2026","passed","Tue Feb 24 12:14:34 UTC 2026","","Invalid API token and valid login information","",""
"","1","should display the correct log message with multiple lines message","StandardLogger","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
"","6","should not be failed","getRecords","Tue Feb 24 12:13:27 UTC 2026","passed","Tue Feb 24 12:13:27 UTC 2026","","","",""
"","311","should throw error when required arguments are missing","main","Tue Feb 24 12:13:33 UTC 2026","passed","Tue Feb 24 12:13:33 UTC 2026","","","",""
"","1","[$#] convert 'SINGLE_LINE_TEXT' field correctly","convertFieldValue","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
"","1","[$#] convert 'ORGANIZATION_SELECT' field correctly","convertFieldValue","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
"","2","should pass information of client certificate to the apiClient correctly","api","Tue Feb 24 12:13:27 UTC 2026","passed","Tue Feb 24 12:13:27 UTC 2026","","","",""
"","4503","Specify a field","","Tue Feb 24 12:14:58 UTC 2026","passed","Tue Feb 24 12:15:03 UTC 2026","","Specify a field","",""
"","4597","Login authorization - short password option","","Tue Feb 24 12:14:41 UTC 2026","passed","Tue Feb 24 12:14:46 UTC 2026","","Login authorization - short password option","",""
"","379","App is not specified","","Tue Feb 24 12:14:10 UTC 2026","passed","Tue Feb 24 12:14:11 UTC 2026","","App is not specified","",""
"","7931","Download attachments into an existing directory","","Tue Feb 24 12:14:21 UTC 2026","passed","Tue Feb 24 12:14:29 UTC 2026","","Download attachments into an existing directory","",""
"","706","Pack a plugin","","Tue Feb 24 12:14:09 UTC 2026","passed","Tue Feb 24 12:14:10 UTC 2026","","Pack a plugin","",""
"","3064","API token does not have privilege to view and edit records","","Tue Feb 24 12:14:39 UTC 2026","passed","Tue Feb 24 12:14:42 UTC 2026","","API token does not have privilege to view and edit records","",""
"","9929","Upsert by text field","","Tue Feb 24 12:14:43 UTC 2026","passed","Tue Feb 24 12:14:53 UTC 2026","","Upsert by text field","",""
"","4","should reject when only username is provided without password","buildConnectionOptions with either auth","Tue Feb 24 12:13:31 UTC 2026","passed","Tue Feb 24 12:13:31 UTC 2026","","","",""
"","4","存在しないテンプレート名でエラーをスローする","template","Tue Feb 24 12:13:27 UTC 2026","passed","Tue Feb 24 12:13:27 UTC 2026","","setupTemplate","",""
"","1","can separate date source by group","groupByKey","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
"","1","should throw error when missing required argument","Record command","Tue Feb 24 12:13:31 UTC 2026","passed","Tue Feb 24 12:13:31 UTC 2026","","Missing required parameters","",""
"","1","[$#] convert 'CALC' field correctly","convertFieldValue","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
"","4668","Exported data is in CSV format","","Tue Feb 24 12:14:23 UTC 2026","passed","Tue Feb 24 12:14:27 UTC 2026","","Exported data is in CSV format","",""
"","1","'should upsert records correctly with …'","upsertRecords","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
"","1","[$#] convert 'SUBTABLE' field correctly","convertFieldValue","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
"","379","should reject --username with auth required error","record delete","Tue Feb 24 12:13:29 UTC 2026","passed","Tue Feb 24 12:13:30 UTC 2026","","","",""
"","23","指定されたURLからテンプレートを正しくダウンロード・展開する（TypeScriptテンプレート）","template/downloader","Tue Feb 24 12:13:27 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","downloadAndExtractFromUrl","",""
"","2","the exported privateKey is the same as original privateKey","PrivateKey","Tue Feb 24 12:13:35 UTC 2026","passed","Tue Feb 24 12:13:35 UTC 2026","","","",""
"","4691","Login authorization","","Tue Feb 24 12:14:32 UTC 2026","passed","Tue Feb 24 12:14:37 UTC 2026","","Login authorization","",""
"","1","存在しないテンプレート名でエラーをスローする","template/github","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","resolveGitHubTemplateSource","",""
"","1830","API token for different app","","Tue Feb 24 12:14:19 UTC 2026","passed","Tue Feb 24 12:14:21 UTC 2026","","API token for different app","",""
"","4","should accept when username and password are provided","buildConnectionOptions with either auth","Tue Feb 24 12:13:31 UTC 2026","passed","Tue Feb 24 12:13:31 UTC 2026","","","",""
"","22","'`relative-path`'","validate","Tue Feb 24 12:13:32 UTC 2026","passed","Tue Feb 24 12:13:32 UTC 2026","","","",""
"","1","should stringify records as csv correctly (iterative)","stringifier","Tue Feb 24 12:13:35 UTC 2026","passed","Tue Feb 24 12:13:35 UTC 2026","","","",""
"","1","存在するTypeScriptテンプレート名から正しいTemplateSourceを生成する","template/github","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","resolveGitHubTemplateSource","",""
"","1","should return the arguments list of the record 'export' correctly","Record - Subcommand","Tue Feb 24 12:13:31 UTC 2026","passed","Tue Feb 24 12:13:31 UTC 2026","","getArgumentsListBySubcommand","",""
"","295","Unsupported encoding","","Tue Feb 24 12:14:17 UTC 2026","passed","Tue Feb 24 12:14:17 UTC 2026","","Unsupported encoding","",""
"","1","should throw an Error if specified field is in a Table field","userSelected","Tue Feb 24 12:13:31 UTC 2026","passed","Tue Feb 24 12:13:31 UTC 2026","","","",""
"","4419","Specify multiple fields","","Tue Feb 24 12:15:03 UTC 2026","passed","Tue Feb 24 12:15:07 UTC 2026","","Specify multiple fields","",""
"","1","can iterate from data source with index","withIndexIterator","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
"","1","should pass apiToken to the apiClient correctly","api","Tue Feb 24 12:13:27 UTC 2026","passed","Tue Feb 24 12:13:27 UTC 2026","","","",""
"","2","should stringify records as csv correctly","stringifier","Tue Feb 24 12:13:35 UTC 2026","passed","Tue Feb 24 12:13:35 UTC 2026","","","",""
"","7","can detect file format correctly","readFile","Tue Feb 24 12:13:35 UTC 2026","passed","Tue Feb 24 12:13:35 UTC 2026","","","",""
"","1","[$#] convert 'MULTI_SELECT' field correctly","convertFieldValue","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
"","10909","Utf8 encoded file","","Tue Feb 24 12:14:14 UTC 2026","passed","Tue Feb 24 12:14:25 UTC 2026","","Utf8 encoded file","",""
"","358","Private key is not specified","","Tue Feb 24 12:14:09 UTC 2026","passed","Tue Feb 24 12:14:10 UTC 2026","","Private key is not specified","",""
"","575","can generate uuid with correct length","PrivateKey","Tue Feb 24 12:13:34 UTC 2026","passed","Tue Feb 24 12:13:35 UTC 2026","","","",""
"","1","toStringCause should output the correct sentence. (inner: KintoneAllRecordsError)","CliKintoneError","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
"","1","should display the correct log message corresponding to the log config level","StandardLogger","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
"","3094","Specified record does not exist","","Tue Feb 24 12:14:43 UTC 2026","passed","Tue Feb 24 12:14:46 UTC 2026","","Specified record does not exist","",""
"","2","'should create schema correctly'","createSchema","Tue Feb 24 12:13:35 UTC 2026","passed","Tue Feb 24 12:13:35 UTC 2026","","","",""
"","2","既存のmanifest.jsonフィールドを保持する","template/manifest","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","updateManifests","",""
"","893","Packages a plugin to a custom output path","","Tue Feb 24 12:14:09 UTC 2026","passed","Tue Feb 24 12:14:10 UTC 2026","","Packages a plugin to a custom output path","",""
"","776","Incorrect password","","Tue Feb 24 12:14:11 UTC 2026","passed","Tue Feb 24 12:14:12 UTC 2026","","Incorrect password","",""
"","1","should throw an error when retry conditions are not match","retry","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","input sync function","",""
"","426","Cancel the operation at confirmation","","Tue Feb 24 12:14:08 UTC 2026","passed","Tue Feb 24 12:14:09 UTC 2026","","Cancel the operation at confirmation","",""
"","1","[$#] convert 'GROUP_SELECT' field correctly","convertFieldValue","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
"","1","'userSelected should create schema cor…'","createSchema","Tue Feb 24 12:13:35 UTC 2026","passed","Tue Feb 24 12:13:35 UTC 2026","","","",""
"","1","should return result when given function is resolved","retry","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","input sync function","",""
"","1","should be constructed with CsvError","ParserError","Tue Feb 24 12:13:35 UTC 2026","passed","Tue Feb 24 12:13:35 UTC 2026","","","",""
"","23","'`url`'","validate","Tue Feb 24 12:13:32 UTC 2026","passed","Tue Feb 24 12:13:32 UTC 2026","","","",""
"","310","should throw error when an undefined command is passed","main","Tue Feb 24 12:13:32 UTC 2026","passed","Tue Feb 24 12:13:32 UTC 2026","","","",""
"","1","should throw error when API response is error","deleteAllRecords","Tue Feb 24 12:13:31 UTC 2026","passed","Tue Feb 24 12:13:31 UTC 2026","","","",""
"","1","[$#] convert 'CREATED_TIME' field correctly","convertFieldValue","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
"","1433","Specify a field in a table","","Tue Feb 24 12:14:22 UTC 2026","passed","Tue Feb 24 12:14:24 UTC 2026","","Specify a field in a table","",""
"","1","GitHub APIエラー時にエラーをスローする","template/github","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","resolveGitHubTemplateSource","",""
"","251","Password is not specified","","Tue Feb 24 12:14:11 UTC 2026","passed","Tue Feb 24 12:14:11 UTC 2026","","Password is not specified","",""
"","315","should reject when no auth is provided","customize apply","Tue Feb 24 12:13:30 UTC 2026","passed","Tue Feb 24 12:13:31 UTC 2026","","","",""
"","1","'should throw error when non-existent …'","upsertRecords","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
"","4208","Invalid ordering with a non-existent field","","Tue Feb 24 12:15:04 UTC 2026","passed","Tue Feb 24 12:15:09 UTC 2026","","Invalid ordering with a non-existent field","",""
"","784","A duplicate API token for the same app","","Tue Feb 24 12:14:20 UTC 2026","passed","Tue Feb 24 12:14:20 UTC 2026","","A duplicate API token for the same app","",""
"","4783","Invalid API token and valid login information","","Tue Feb 24 12:14:18 UTC 2026","passed","Tue Feb 24 12:14:23 UTC 2026","","Invalid API token and valid login information","",""
"","7370","Record has a .txt file attachment","","Tue Feb 24 12:14:54 UTC 2026","passed","Tue Feb 24 12:15:02 UTC 2026","","Record has a .txt file attachment","",""
"","1","should be constructed with CsvError","ParserError","Tue Feb 24 12:13:35 UTC 2026","passed","Tue Feb 24 12:13:35 UTC 2026","","","",""
"","1","should not display any message when calling logger with 'none' level","StandardLogger","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
"","309","should reject when no auth is provided","record delete","Tue Feb 24 12:13:29 UTC 2026","passed","Tue Feb 24 12:13:29 UTC 2026","","","",""
"","2012","Specify a field in a table","","Tue Feb 24 12:14:34 UTC 2026","passed","Tue Feb 24 12:14:36 UTC 2026","","Specify a field in a table","",""
"","1","should return error message","DeleteRecordsError","Tue Feb 24 12:13:35 UTC 2026","passed","Tue Feb 24 12:13:35 UTC 2026","","","",""
"","1","should return the delete query correctly","Record command","Tue Feb 24 12:13:31 UTC 2026","passed","Tue Feb 24 12:13:31 UTC 2026","","Valid parameters","",""
"","1","should set ""debug"" to the log config level when verbose argument is true","logHandler","Tue Feb 24 12:13:35 UTC 2026","passed","Tue Feb 24 12:13:35 UTC 2026","","","",""
"","859","App does not exist","","Tue Feb 24 12:14:10 UTC 2026","passed","Tue Feb 24 12:14:11 UTC 2026","","App does not exist","",""
"","1969","User does not have privilege to view records","","Tue Feb 24 12:14:17 UTC 2026","passed","Tue Feb 24 12:14:19 UTC 2026","","User does not have privilege to view records","",""
"","2","'should throw error when update key fi…'","upsertRecords","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
"","1","should return error message","AddRecordsError","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
"","481","URL protocol is not HTTPS","","Tue Feb 24 12:14:10 UTC 2026","passed","Tue Feb 24 12:14:11 UTC 2026","","URL protocol is not HTTPS","",""
"","1039","Specified app does not exist","","Tue Feb 24 12:14:08 UTC 2026","passed","Tue Feb 24 12:14:09 UTC 2026","","Specified app does not exist","",""
"","352","should reject when no auth is provided","plugin upload","Tue Feb 24 12:13:30 UTC 2026","passed","Tue Feb 24 12:13:30 UTC 2026","","","",""
"","1894","Specify with incorrect app code","","Tue Feb 24 12:14:34 UTC 2026","passed","Tue Feb 24 12:14:36 UTC 2026","","Specify with incorrect app code","",""
"","704","API token is a draft","","Tue Feb 24 12:14:19 UTC 2026","passed","Tue Feb 24 12:14:20 UTC 2026","","API token is a draft","",""
"","1","[$#] convert 'CREATED_TIME' field correctly","convertFieldValue","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
"","1","should pass guestSpaceId to the apiClient correctly","api","Tue Feb 24 12:13:27 UTC 2026","passed","Tue Feb 24 12:13:27 UTC 2026","","","",""
"","1497","App does not have records","","Tue Feb 24 12:14:51 UTC 2026","passed","Tue Feb 24 12:14:52 UTC 2026","","App does not have records","",""
"","1326","Record data with required field empty","","Tue Feb 24 12:14:36 UTC 2026","passed","Tue Feb 24 12:14:38 UTC 2026","","Record data with required field empty","",""
"","1","should throw an error when retry conditions are not match","retry","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","input async function","",""
"","4","should reject when no auth is provided","buildConnectionOptions with password auth","Tue Feb 24 12:13:31 UTC 2026","passed","Tue Feb 24 12:13:31 UTC 2026","","","",""
"","1","should show progress logs correctly","ProgressLogger","Tue Feb 24 12:13:31 UTC 2026","passed","Tue Feb 24 12:13:31 UTC 2026","","","",""
"","1","should pass information of proxy server to the apiClient correctly","api","Tue Feb 24 12:13:27 UTC 2026","passed","Tue Feb 24 12:13:27 UTC 2026","","","",""
"","4","should show warning message if there is no records exist in the app or match the condition.","getRecords","Tue Feb 24 12:13:27 UTC 2026","passed","Tue Feb 24 12:13:27 UTC 2026","","","",""
"","4089","API token authorization","","Tue Feb 24 12:14:25 UTC 2026","passed","Tue Feb 24 12:14:29 UTC 2026","","API token authorization","",""
"","1","should set ""debug"" to the log config level when log-level argument is ""debug""","logHandler","Tue Feb 24 12:13:35 UTC 2026","passed","Tue Feb 24 12:13:35 UTC 2026","","","",""
"","301","No authorization information","","Tue Feb 24 12:14:11 UTC 2026","passed","Tue Feb 24 12:14:11 UTC 2026","","No authorization information","",""
"","1","[$#] convert 'RICH_TEXT' field correctly","convertFieldValue","Tue Feb 24 12:13:28 UTC 2026","passed","Tue Feb 24 12:13:28 UTC 2026","","","",""
