"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","699","A duplicate API token for the same app","","Mon Jul 14 20:17:29 GMT 2025","passed","Mon Jul 14 20:17:30 GMT 2025","","A duplicate API token for the same app","",""
"","6","should convert kintone records to csv string correctly","csvStringifier","Mon Jul 14 20:16:13 GMT 2025","passed","Mon Jul 14 20:16:13 GMT 2025","","","",""
"","4383","API token does not have delete permission","","Mon Jul 14 20:17:07 GMT 2025","passed","Mon Jul 14 20:17:11 GMT 2025","","API token does not have delete permission","",""
"","0","[23] convert USER_SELECT field correctly","convertFieldValue","Mon Jul 14 20:16:11 GMT 2025","passed","Mon Jul 14 20:16:11 GMT 2025","","","",""
"","3","should convert multiple subtables included csv string to JSON correctly","parseCsv","Mon Jul 14 20:16:15 GMT 2025","passed","Mon Jul 14 20:16:15 GMT 2025","","","",""
"","3","can separate data source by chunk","chunked","Mon Jul 14 20:16:11 GMT 2025","passed","Mon Jul 14 20:16:11 GMT 2025","","","",""
"","2","userSelected should create schema correctly","createSchema","Mon Jul 14 20:16:17 GMT 2025","passed","Mon Jul 14 20:16:17 GMT 2025","","","",""
"","22","should detect the mismatch encoding correctly","isMismatchEncoding","Mon Jul 14 20:16:18 GMT 2025","passed","Mon Jul 14 20:16:18 GMT 2025","","","",""
"","5559","Skip confirmation message","","Mon Jul 14 20:18:27 GMT 2025","passed","Mon Jul 14 20:18:33 GMT 2025","","Skip confirmation message","",""
"","1894","API token for different app","","Mon Jul 14 20:17:24 GMT 2025","passed","Mon Jul 14 20:17:26 GMT 2025","","API token for different app","",""
"","1","[25] convert ORGANIZATION_SELECT field correctly","convertFieldValue","Mon Jul 14 20:16:11 GMT 2025","passed","Mon Jul 14 20:16:11 GMT 2025","","","",""
"","4773","Invalid condition query","","Mon Jul 14 20:18:34 GMT 2025","passed","Mon Jul 14 20:18:39 GMT 2025","","Invalid condition query","",""
"","1","should display INFO message when calling logger with ""info"" level","StandardLogger","Mon Jul 14 20:16:11 GMT 2025","passed","Mon Jul 14 20:16:11 GMT 2025","","","",""
"","8008","Download attachments into a new directory","","Mon Jul 14 20:17:55 GMT 2025","passed","Mon Jul 14 20:18:03 GMT 2025","","Download attachments into a new directory","",""
"","1","should return TRUE if two buffers are the same","Helper functions","Mon Jul 14 20:16:12 GMT 2025","passed","Mon Jul 14 20:16:12 GMT 2025","","compareBuffers","",""
"","11","should pass parameters to the apiClient correctly (with orderBy)","getAllRecords","Mon Jul 14 20:16:11 GMT 2025","passed","Mon Jul 14 20:16:11 GMT 2025","","","",""
"","11359","Specify record number with customized field code","","Mon Jul 14 20:17:48 GMT 2025","passed","Mon Jul 14 20:17:59 GMT 2025","","Specify record number with customized field code","",""
"","13391","Remove attachments by upserting","","Mon Jul 14 20:20:20 GMT 2025","passed","Mon Jul 14 20:20:33 GMT 2025","","Remove attachments by upserting","",""
"","1","[9] convert CHECK_BOX field correctly","convertFieldValue","Mon Jul 14 20:16:11 GMT 2025","passed","Mon Jul 14 20:16:11 GMT 2025","","","",""
"","6","should throw an Error if specified field is in a Table field","userSelected","Mon Jul 14 20:16:12 GMT 2025","passed","Mon Jul 14 20:16:12 GMT 2025","","","",""
"","85","can export private key","PrivateKey","Mon Jul 14 20:16:16 GMT 2025","passed","Mon Jul 14 20:16:16 GMT 2025","","","",""
"","5707","App in a guest space","","Mon Jul 14 20:18:33 GMT 2025","passed","Mon Jul 14 20:18:39 GMT 2025","","App in a guest space","",""
"","700","A duplicate API token for the same app","","Mon Jul 14 20:17:26 GMT 2025","passed","Mon Jul 14 20:17:27 GMT 2025","","A duplicate API token for the same app","",""
"","1","should set ""error"" to the log config level when log-level argument is ""error""","logHandler","Mon Jul 14 20:16:17 GMT 2025","passed","Mon Jul 14 20:16:17 GMT 2025","","","",""
"","804","Incorrect username","","Mon Jul 14 20:17:11 GMT 2025","passed","Mon Jul 14 20:17:12 GMT 2025","","Incorrect username","",""
"","3","should upsert records with correct order","upsertRecords","Mon Jul 14 20:16:11 GMT 2025","passed","Mon Jul 14 20:16:11 GMT 2025","","","",""
"","1","should set ""none"" to the log config level when log-level argument is ""none""","logHandler","Mon Jul 14 20:16:17 GMT 2025","passed","Mon Jul 14 20:16:17 GMT 2025","","","",""
"","4757","App in a guest space","","Mon Jul 14 20:20:03 GMT 2025","passed","Mon Jul 14 20:20:07 GMT 2025","","App in a guest space","",""
"","2","[0] convert CREATOR field correctly","convertFieldValue","Mon Jul 14 20:16:11 GMT 2025","passed","Mon Jul 14 20:16:11 GMT 2025","","","",""
"","699","API token is a draft","","Mon Jul 14 20:17:29 GMT 2025","passed","Mon Jul 14 20:17:29 GMT 2025","","API token is a draft","",""
"","2","formLayout should create schema correctly without system fields on layout","createSchema","Mon Jul 14 20:16:17 GMT 2025","passed","Mon Jul 14 20:16:17 GMT 2025","","","",""
"","1","should return the export query correctly","Record command","Mon Jul 14 20:16:12 GMT 2025","passed","Mon Jul 14 20:16:12 GMT 2025","","Valid parameters","",""
"","1","the exported privateKey is the same as original privateKey","PrivateKey","Mon Jul 14 20:16:17 GMT 2025","passed","Mon Jul 14 20:16:17 GMT 2025","","","",""
"","128","Unknown option","","Mon Jul 14 20:17:06 GMT 2025","passed","Mon Jul 14 20:17:07 GMT 2025","","Unknown option","",""
"","1","[9] convert UPDATED_TIME field correctly","convertFieldValue","Mon Jul 14 20:16:11 GMT 2025","passed","Mon Jul 14 20:16:11 GMT 2025","","","",""
"","0","[14] convert CREATOR field correctly","convertFieldValue","Mon Jul 14 20:16:11 GMT 2025","passed","Mon Jul 14 20:16:11 GMT 2025","","","",""
"","1","[17] convert CHECK_BOX field correctly","convertFieldValue","Mon Jul 14 20:16:11 GMT 2025","passed","Mon Jul 14 20:16:11 GMT 2025","","","",""
"","2023","Specify with incorrect app code","","Mon Jul 14 20:18:25 GMT 2025","passed","Mon Jul 14 20:18:27 GMT 2025","","Specify with incorrect app code","",""
"","699","API token is a draft","","Mon Jul 14 20:17:24 GMT 2025","passed","Mon Jul 14 20:17:24 GMT 2025","","API token is a draft","",""
"","2","should convert kintone records to csv string correctly when FILE included and without attachmentsDir option","csvStringifier","Mon Jul 14 20:16:13 GMT 2025","passed","Mon Jul 14 20:16:13 GMT 2025","","","",""
"","3423","Specified record does not exist","","Mon Jul 14 20:17:59 GMT 2025","passed","Mon Jul 14 20:18:03 GMT 2025","","Specified record does not exist","",""
"","730","Incorrect guest space ID","","Mon Jul 14 20:18:39 GMT 2025","passed","Mon Jul 14 20:18:39 GMT 2025","","Incorrect guest space ID","",""
"","751","App in guest space is specified without guest space ID","","Mon Jul 14 20:17:09 GMT 2025","passed","Mon Jul 14 20:17:10 GMT 2025","","App in guest space is specified without guest space ID","",""
"","140","Unknown subcommand","","Mon Jul 14 20:17:07 GMT 2025","passed","Mon Jul 14 20:17:07 GMT 2025","","Unknown subcommand","",""
"","124","No app option","","Mon Jul 14 20:17:08 GMT 2025","passed","Mon Jul 14 20:17:08 GMT 2025","","No app option","",""
"","10509","Specify records with a file","","Mon Jul 14 20:17:36 GMT 2025","passed","Mon Jul 14 20:17:47 GMT 2025","","Specify records with a file","",""
"","0","[15] convert MODIFIER field correctly","convertFieldValue","Mon Jul 14 20:16:11 GMT 2025","passed","Mon Jul 14 20:16:11 GMT 2025","","","",""
"","1","[21] convert USER_SELECT field correctly","convertFieldValue","Mon Jul 14 20:16:11 GMT 2025","passed","Mon Jul 14 20:16:11 GMT 2025","","","",""
"","5688","App in a space","","Mon Jul 14 20:17:11 GMT 2025","passed","Mon Jul 14 20:17:17 GMT 2025","","App in a space","",""
"","4604","API token authorization","","Mon Jul 14 20:17:07 GMT 2025","passed","Mon Jul 14 20:17:11 GMT 2025","","API token authorization","",""
"","730","Record number is not specified in a file","","Mon Jul 14 20:19:30 GMT 2025","passed","Mon Jul 14 20:19:30 GMT 2025","","Record number is not specified in a file","",""
"","11267","Sjis encoded file","","Mon Jul 14 20:18:51 GMT 2025","passed","Mon Jul 14 20:19:02 GMT 2025","","Sjis encoded file","",""
"","11340","Multiple attachments on a field","","Mon Jul 14 20:18:03 GMT 2025","passed","Mon Jul 14 20:18:15 GMT 2025","","Multiple attachments on a field","",""
"","4209","Specify a table","","Mon Jul 14 20:19:58 GMT 2025","passed","Mon Jul 14 20:20:03 GMT 2025","","Specify a table","",""
"","1464","App does not have records","","Mon Jul 14 20:19:03 GMT 2025","passed","Mon Jul 14 20:19:04 GMT 2025","","App does not have records","",""
"","2","userSelected should create schema correctly","createSchema","Mon Jul 14 20:16:17 GMT 2025","passed","Mon Jul 14 20:16:17 GMT 2025","","","",""
"","1","should convert empty csv string to JSON correctly","parseCsv","Mon Jul 14 20:16:15 GMT 2025","passed","Mon Jul 14 20:16:15 GMT 2025","","","",""
"","1","[11] convert DATETIME field correctly","convertFieldValue","Mon Jul 14 20:16:11 GMT 2025","passed","Mon Jul 14 20:16:11 GMT 2025","","","",""
"","1","should display DEBUG message when calling logger with ""debug"" level","StandardLogger","Mon Jul 14 20:16:11 GMT 2025","passed","Mon Jul 14 20:16:11 GMT 2025","","","",""
"","8056","Record has a .txt file attachment","","Mon Jul 14 20:18:22 GMT 2025","passed","Mon Jul 14 20:18:30 GMT 2025","","Record has a .txt file attachment","",""
"","33","`maxFileSize`","validate","Mon Jul 14 20:16:14 GMT 2025","passed","Mon Jul 14 20:16:14 GMT 2025","","","",""
"","0","[25] convert GROUP_SELECT field correctly","convertFieldValue","Mon Jul 14 20:16:11 GMT 2025","passed","Mon Jul 14 20:16:11 GMT 2025","","","",""
