"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","","can download files including special characters in subTable","getRecords","Thu May 01 15:16:31 GMT 2025","skipped","","","","",""
"","3","should return parsed string","parseKintoneRestAPIError","Thu May 01 15:16:33 GMT 2025","passed","Thu May 01 15:16:33 GMT 2025","","","",""
"","2","should show progress logs correctly","ProgressLogger","Thu May 01 15:16:34 GMT 2025","passed","Thu May 01 15:16:34 GMT 2025","","","",""
"","4","should not fail","deleteAllRecords","Thu May 01 15:16:34 GMT 2025","passed","Thu May 01 15:16:34 GMT 2025","","","",""
"","4","should not throw error","validateRecordNumbers","Thu May 01 15:16:34 GMT 2025","passed","Thu May 01 15:16:34 GMT 2025","","","",""
"","2","should convert multiple subtables included csv string to JSON correctly","parseCsv","Thu May 01 15:16:37 GMT 2025","passed","Thu May 01 15:16:37 GMT 2025","","","",""
"","0","[3] convert UPDATED_TIME field correctly","convertFieldValue","Thu May 01 15:16:33 GMT 2025","passed","Thu May 01 15:16:33 GMT 2025","","","",""
"","6","should convert kintone records to csv string correctly","csvStringifier","Thu May 01 15:16:35 GMT 2025","passed","Thu May 01 15:16:35 GMT 2025","","","",""
"","4599","Condition query - short option","","Thu May 01 15:22:30 GMT 2025","passed","Thu May 01 15:22:35 GMT 2025","","Condition query - short option","",""
"","679","Valid and invalid API tokens","","Thu May 01 15:21:24 GMT 2025","passed","Thu May 01 15:21:25 GMT 2025","","Valid and invalid API tokens","",""
"","1","should throw an Error if specified field is not supported","userSelected","Thu May 01 15:16:34 GMT 2025","passed","Thu May 01 15:16:34 GMT 2025","","","",""
"","2","should throw error when the field in table specified in schema does not exist on input record","upsertRecords","Thu May 01 15:16:32 GMT 2025","passed","Thu May 01 15:16:32 GMT 2025","","","",""
"","4791","Invalid API token and valid login information","","Thu May 01 15:21:11 GMT 2025","passed","Thu May 01 15:21:16 GMT 2025","","Invalid API token and valid login information","",""
"","4","should throw error when API response is error","deleteRecords","Thu May 01 15:16:34 GMT 2025","passed","Thu May 01 15:16:34 GMT 2025","","","",""
"","0","[30] convert SUBTABLE field correctly","convertFieldValue","Thu May 01 15:16:33 GMT 2025","passed","Thu May 01 15:16:33 GMT 2025","","","",""
"","1","[27] convert GROUP_SELECT field correctly","convertFieldValue","Thu May 01 15:16:33 GMT 2025","passed","Thu May 01 15:16:33 GMT 2025","","","",""
"","2","should upsert records correctly with record number on kintone has app code","upsertRecords","Thu May 01 15:16:32 GMT 2025","passed","Thu May 01 15:16:32 GMT 2025","","","",""
"","4","should throw error when update key field is not unique","upsertRecords","Thu May 01 15:16:32 GMT 2025","passed","Thu May 01 15:16:32 GMT 2025","","","",""
"","1","should pass parameters to the apiClient correctly","deleteRecords","Thu May 01 15:16:34 GMT 2025","passed","Thu May 01 15:16:34 GMT 2025","","","",""
"","5503","API tokens for different apps","","Thu May 01 15:21:23 GMT 2025","passed","Thu May 01 15:21:29 GMT 2025","","API tokens for different apps","",""
"","1","should set ""error"" to the log config level when log-level argument is ""error""","logHandler","Thu May 01 15:16:38 GMT 2025","passed","Thu May 01 15:16:38 GMT 2025","","","",""
"","9760","Record with .txt file attachment","","Thu May 01 15:22:33 GMT 2025","passed","Thu May 01 15:22:43 GMT 2025","","Record with .txt file attachment","",""
"","1889","Specify with incorrect app code","","Thu May 01 15:22:17 GMT 2025","passed","Thu May 01 15:22:19 GMT 2025","","Specify with incorrect app code","",""
"","5471","Skip confirmation message","","Thu May 01 15:22:19 GMT 2025","passed","Thu May 01 15:22:24 GMT 2025","","Skip confirmation message","",""
"","2","should throw error when API response is error","deleteAllRecords","Thu May 01 15:16:34 GMT 2025","passed","Thu May 01 15:16:34 GMT 2025","","","",""
"","0","should return the export query correctly","Record command","Thu May 01 15:16:33 GMT 2025","passed","Thu May 01 15:16:33 GMT 2025","","Valid parameters","",""
"","1","should set ""debug"" to the log config level when log-level argument is ""debug""","logHandler","Thu May 01 15:16:38 GMT 2025","passed","Thu May 01 15:16:38 GMT 2025","","","",""
"","728","App in guest space is specified without guest space ID","","Thu May 01 15:21:03 GMT 2025","passed","Thu May 01 15:21:04 GMT 2025","","App in guest space is specified without guest space ID","",""
"","11194","Specify with app code and record number","","Thu May 01 15:21:55 GMT 2025","passed","Thu May 01 15:22:06 GMT 2025","","Specify with app code and record number","",""
"","1","should convert csv string to JSON correctly (CR)","parseCsv","Thu May 01 15:16:37 GMT 2025","passed","Thu May 01 15:16:37 GMT 2025","","","",""
"","122","File path is not specified","","Thu May 01 15:21:40 GMT 2025","passed","Thu May 01 15:21:40 GMT 2025","","File path is not specified","",""
"","3979","Utf8 encoded file","","Thu May 01 15:23:59 GMT 2025","passed","Thu May 01 15:24:03 GMT 2025","","Utf8 encoded file","",""
"","188","Unknown option","","Thu May 01 15:21:00 GMT 2025","passed","Thu May 01 15:21:01 GMT 2025","","Unknown option","",""
"","1","should throw error when the record number is mixed","validateRecordNumbers","Thu May 01 15:16:34 GMT 2025","passed","Thu May 01 15:16:34 GMT 2025","","","",""
"","3","should return distinct local files from the manifest","sourceListV2","Thu May 01 15:16:34 GMT 2025","passed","Thu May 01 15:16:34 GMT 2025","","","",""
"","1","should return the import query correctly","Record command","Thu May 01 15:16:33 GMT 2025","passed","Thu May 01 15:16:33 GMT 2025","","Valid parameters","",""
"","1","should pass (input: 123, appCode: App, result: false)","hasAppCode","Thu May 01 15:16:38 GMT 2025","passed","Thu May 01 15:16:38 GMT 2025","","","",""
"","0","[28] convert SUBTABLE field correctly","convertFieldValue","Thu May 01 15:16:33 GMT 2025","passed","Thu May 01 15:16:33 GMT 2025","","","",""
"","656","Incorrect password","","Thu May 01 15:21:07 GMT 2025","passed","Thu May 01 15:21:07 GMT 2025","","Incorrect password","",""
"","122","File path is not specified","","Thu May 01 15:22:43 GMT 2025","passed","Thu May 01 15:22:43 GMT 2025","","File path is not specified","",""
"","1","should pass information of proxy server to the apiClient correctly","api","Thu May 01 15:16:32 GMT 2025","passed","Thu May 01 15:16:32 GMT 2025","","","",""
"","1","should stringify records as csv correctly (iterative)","stringifier","Thu May 01 15:16:38 GMT 2025","passed","Thu May 01 15:16:38 GMT 2025","","","",""
"","4756","API tokens for different apps","","Thu May 01 15:21:20 GMT 2025","passed","Thu May 01 15:21:24 GMT 2025","","API tokens for different apps","",""
"","1","[26] convert GROUP_SELECT field correctly","convertFieldValue","Thu May 01 15:16:33 GMT 2025","passed","Thu May 01 15:16:33 GMT 2025","","","",""
"","0","[29] convert STATUS_ASSIGNEE field correctly","convertFieldValue","Thu May 01 15:16:33 GMT 2025","passed","Thu May 01 15:16:33 GMT 2025","","","",""
"","4702","Encoding to sjis","","Thu May 01 15:23:10 GMT 2025","passed","Thu May 01 15:23:15 GMT 2025","","Encoding to sjis","",""
"","5","should throw error when missing subcommand","Record command","Thu May 01 15:16:33 GMT 2025","passed","Thu May 01 15:16:33 GMT 2025","","Missing required parameters","",""
"","1","should display WARN message when calling logger with ""warn"" level","StandardLogger","Thu May 01 15:16:33 GMT 2025","passed","Thu May 01 15:16:33 GMT 2025","","","",""
"","1","should convert kintone records to csv string correctly when SUBTABLE value is an empty array","csvStringifier","Thu May 01 15:16:35 GMT 2025","passed","Thu May 01 15:16:35 GMT 2025","","","",""
"","1892","API token for different app","","Thu May 01 15:21:17 GMT 2025","passed","Thu May 01 15:21:19 GMT 2025","","API token for different app","",""
"","1","should return the arguments list of the record delete correctly","Record - Subcommand","Thu May 01 15:16:34 GMT 2025","passed","Thu May 01 15:16:34 GMT 2025","","getArgumentsListBySubcommand","",""
"","1","[8] convert CALC field correctly","convertFieldValue","Thu May 01 15:16:33 GMT 2025","passed","Thu May 01 15:16:33 GMT 2025","","","",""
"","2","should generate CSV row correctly","Helper functions","Thu May 01 15:16:33 GMT 2025","passed","Thu May 01 15:16:33 GMT 2025","","generateCsvRow","",""
"","371","should throw error when required arguments are missing","main","Thu May 01 15:16:36 GMT 2025","passed","Thu May 01 15:16:36 GMT 2025","","","",""
"","1","[7] convert RICH_TEXT field correctly","convertFieldValue","Thu May 01 15:16:33 GMT 2025","passed","Thu May 01 15:16:33 GMT 2025","","","",""
"","7880","Download attachments into an existing directory","","Thu May 01 15:21:39 GMT 2025","passed","Thu May 01 15:21:47 GMT 2025","","Download attachments into an existing directory","",""
"","1","should display the correct log message with multiple lines message","StandardLogger","Thu May 01 15:16:33 GMT 2025","passed","Thu May 01 15:16:33 GMT 2025","","","",""
"","1","toStringCause should output the correct sentence. (inner: KintoneAllRecordsError)","CliKintoneError","Thu May 01 15:16:33 GMT 2025","passed","Thu May 01 15:16:33 GMT 2025","","","",""
"","1","can iterate from data source with next value","withNextIterator","Thu May 01 15:16:32 GMT 2025","passed","Thu May 01 15:16:32 GMT 2025","","","",""
"","0","[12] convert DATE field correctly","convertFieldValue","Thu May 01 15:16:33 GMT 2025","passed","Thu May 01 15:16:33 GMT 2025","","","",""
"","4747","Specify multiple fields","","Thu May 01 15:23:39 GMT 2025","passed","Thu May 01 15:23:43 GMT 2025","","Specify multiple fields","",""
"","5328","Delete all records","","Thu May 01 15:21:16 GMT 2025","passed","Thu May 01 15:21:22 GMT 2025","","Delete all records","",""
