"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","should display DEBUG message when calling logger with ""debug"" level","StandardLogger","Mon Mar 24 23:11:20 GMT 2025","passed","Mon Mar 24 23:11:20 GMT 2025","","","",""
"","3327","API token does not have privilege to edit records","","Mon Mar 24 23:13:55 GMT 2025","passed","Mon Mar 24 23:13:58 GMT 2025","","API token does not have privilege to edit records","",""
"","1","[11] convert DATETIME field correctly","convertFieldValue","Mon Mar 24 23:11:19 GMT 2025","passed","Mon Mar 24 23:11:19 GMT 2025","","","",""
"","1","should return FALSE if two buffers are different","Helper functions","Mon Mar 24 23:11:20 GMT 2025","passed","Mon Mar 24 23:11:20 GMT 2025","","compareBuffers","",""
"","1","should convert empty array to csv string correctly","csvStringifier","Mon Mar 24 23:11:21 GMT 2025","passed","Mon Mar 24 23:11:21 GMT 2025","","","",""
"","1","userSelected should create schema correctly with updateKey","createSchema","Mon Mar 24 23:11:25 GMT 2025","passed","Mon Mar 24 23:11:25 GMT 2025","","","",""
"","3940","Delete all records","","Mon Mar 24 23:12:18 GMT 2025","passed","Mon Mar 24 23:12:22 GMT 2025","","Delete all records","",""
"","1","[25] convert ORGANIZATION_SELECT field correctly","convertFieldValue","Mon Mar 24 23:11:19 GMT 2025","passed","Mon Mar 24 23:11:19 GMT 2025","","","",""
"","4055","App in a guest space","","Mon Mar 24 23:13:07 GMT 2025","passed","Mon Mar 24 23:13:11 GMT 2025","","App in a guest space","",""
"","3343","API tokens for different apps","","Mon Mar 24 23:12:19 GMT 2025","passed","Mon Mar 24 23:12:22 GMT 2025","","API tokens for different apps","",""
"","1","should pass basic auth params to the apiClient correctly","api","Mon Mar 24 23:11:18 GMT 2025","passed","Mon Mar 24 23:11:18 GMT 2025","","","",""
"","2","should repeat given function after delay on error and return result on resolve","retry","Mon Mar 24 23:11:19 GMT 2025","passed","Mon Mar 24 23:11:19 GMT 2025","","input async function","",""
"","2","should throw error when non-existent field is passed as update key","upsertRecords","Mon Mar 24 23:11:19 GMT 2025","passed","Mon Mar 24 23:11:19 GMT 2025","","","",""
"","1","[14] convert FILE field correctly","convertFieldValue","Mon Mar 24 23:11:19 GMT 2025","passed","Mon Mar 24 23:11:19 GMT 2025","","","",""
"","4","should return a file list including the manifest","sourcelist","Mon Mar 24 23:11:20 GMT 2025","passed","Mon Mar 24 23:11:20 GMT 2025","","","",""
"","514","Incorrect API token","","Mon Mar 24 23:12:10 GMT 2025","passed","Mon Mar 24 23:12:10 GMT 2025","","Incorrect API token","",""
"","2","should convert kintone records to csv string correctly when SUBTABLE included without attachmentsDir option","csvStringifier","Mon Mar 24 23:11:21 GMT 2025","passed","Mon Mar 24 23:11:21 GMT 2025","","","",""
"","0","should set ""info"" to the log config level when log-level argument is ""info""","logHandler","Mon Mar 24 23:11:25 GMT 2025","passed","Mon Mar 24 23:11:25 GMT 2025","","","",""
"","0","[20] convert FILE field correctly","convertFieldValue","Mon Mar 24 23:11:19 GMT 2025","passed","Mon Mar 24 23:11:19 GMT 2025","","","",""
"","5","should convert kintone records to csv string correctly","csvStringifier","Mon Mar 24 23:11:21 GMT 2025","passed","Mon Mar 24 23:11:21 GMT 2025","","","",""
"","3","should display TRACE message when calling logger with ""trace"" level","StandardLogger","Mon Mar 24 23:11:20 GMT 2025","passed","Mon Mar 24 23:11:20 GMT 2025","","","",""
"","3","should create schema correctly","createSchema","Mon Mar 24 23:11:25 GMT 2025","passed","Mon Mar 24 23:11:25 GMT 2025","","","",""
"","80","manifest v1","ContentsZip","Mon Mar 24 23:11:20 GMT 2025","passed","Mon Mar 24 23:11:20 GMT 2025","","should be able to create ContentsZip from a plugin directory","",""
"","5","should generate file correctly","File Generator functions","Mon Mar 24 23:11:23 GMT 2025","passed","Mon Mar 24 23:11:23 GMT 2025","","Generate file success","",""
"","7328","Specify records with a file","","Mon Mar 24 23:12:28 GMT 2025","passed","Mon Mar 24 23:12:35 GMT 2025","","Specify records with a file","",""
"","3326","App in a guest space","","Mon Mar 24 23:14:11 GMT 2025","passed","Mon Mar 24 23:14:14 GMT 2025","","App in a guest space","",""
"","1","missing field value","fieldInSubtableReader","Mon Mar 24 23:11:21 GMT 2025","passed","Mon Mar 24 23:11:21 GMT 2025","","","",""
"","1","[4] convert SINGLE_LINE_TEXT field correctly","convertFieldValue","Mon Mar 24 23:11:19 GMT 2025","passed","Mon Mar 24 23:11:19 GMT 2025","","","",""
"","1","should be constructed with CsvError","ParserError","Mon Mar 24 23:11:25 GMT 2025","passed","Mon Mar 24 23:11:25 GMT 2025","","","",""
"","894","Specify a field in a table","","Mon Mar 24 23:13:30 GMT 2025","passed","Mon Mar 24 23:13:31 GMT 2025","","Specify a field in a table","",""
"","1","should return the arguments list of the record delete correctly","Record - Subcommand","Mon Mar 24 23:11:21 GMT 2025","passed","Mon Mar 24 23:11:21 GMT 2025","","getArgumentsListBySubcommand","",""
"","1","should throw error when the record number is mixed","validateRecordNumbers","Mon Mar 24 23:11:21 GMT 2025","passed","Mon Mar 24 23:11:21 GMT 2025","","","",""
"","5","should not fail","deleteAllRecords","Mon Mar 24 23:11:21 GMT 2025","passed","Mon Mar 24 23:11:21 GMT 2025","","","",""
"","4","should throw error when the field specified in schema does not exist on input record","upsertRecords","Mon Mar 24 23:11:19 GMT 2025","passed","Mon Mar 24 23:11:19 GMT 2025","","","",""
"","3","should throw error when generating unsupported file extension","File Generator functions","Mon Mar 24 23:11:23 GMT 2025","passed","Mon Mar 24 23:11:23 GMT 2025","","","",""
"","2","should return the correct record number from CSV without subtable","parseCsv","Mon Mar 24 23:11:26 GMT 2025","passed","Mon Mar 24 23:11:26 GMT 2025","","","",""
"","114","Login authentication is not supported","","Mon Mar 24 23:12:28 GMT 2025","passed","Mon Mar 24 23:12:28 GMT 2025","","Login authentication is not supported","",""
"","1","userSelected should create schema correctly","createSchema","Mon Mar 24 23:11:25 GMT 2025","passed","Mon Mar 24 23:11:25 GMT 2025","","","",""
"","24","`valid-locales-v1`","validate","Mon Mar 24 23:11:22 GMT 2025","passed","Mon Mar 24 23:11:22 GMT 2025","","","",""
"","7","should convert csv string to JSON correctly","parseCsv","Mon Mar 24 23:11:23 GMT 2025","passed","Mon Mar 24 23:11:23 GMT 2025","","","",""
"","148","Unknown option","","Mon Mar 24 23:12:07 GMT 2025","passed","Mon Mar 24 23:12:07 GMT 2025","","Unknown option","",""
"","522","Incorrect password","","Mon Mar 24 23:12:11 GMT 2025","passed","Mon Mar 24 23:12:12 GMT 2025","","Incorrect password","",""
"","1","should set ""none"" to the log config level when log-level argument is ""none""","logHandler","Mon Mar 24 23:11:25 GMT 2025","passed","Mon Mar 24 23:11:25 GMT 2025","","","",""
"","2352","Specify attachments directory nevertheless app does not have an attachment field","","Mon Mar 24 23:12:36 GMT 2025","passed","Mon Mar 24 23:12:39 GMT 2025","","Specify attachments directory nevertheless app does not have an attachment field","",""
"","4724","App has a table","","Mon Mar 24 23:13:44 GMT 2025","passed","Mon Mar 24 23:13:49 GMT 2025","","App has a table","",""
"","2","can read utf8 encoded csv file correctly","readFile","Mon Mar 24 23:11:25 GMT 2025","passed","Mon Mar 24 23:11:25 GMT 2025","","","",""
"","1","should pass information of proxy server to the apiClient correctly","api","Mon Mar 24 23:11:18 GMT 2025","passed","Mon Mar 24 23:11:18 GMT 2025","","","",""
"","1","should upsert records correctly with a Record Number field even if the Record Number field isn't specified as update key","upsertRecords","Mon Mar 24 23:11:19 GMT 2025","passed","Mon Mar 24 23:11:19 GMT 2025","","","",""
"","3285","Valid condition query","","Mon Mar 24 23:13:05 GMT 2025","passed","Mon Mar 24 23:13:08 GMT 2025","","Valid condition query","",""
