"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","171","Unsupported encoding","","Fri Oct 31 11:38:15 GMT 2025","passed","Fri Oct 31 11:38:15 GMT 2025","","Unsupported encoding","",""
"","1","[6] convert LINK field correctly","convertFieldValue","Fri Oct 31 11:36:01 GMT 2025","passed","Fri Oct 31 11:36:01 GMT 2025","","","",""
"","4","throws for out of range","hex2a","Fri Oct 31 11:36:07 GMT 2025","passed","Fri Oct 31 11:36:07 GMT 2025","","","",""
"","9172","Upsert by record number","","Fri Oct 31 11:38:05 GMT 2025","passed","Fri Oct 31 11:38:14 GMT 2025","","Upsert by record number","",""
"","3","should display TRACE message when calling logger with ""trace"" level","StandardLogger","Fri Oct 31 11:36:02 GMT 2025","passed","Fri Oct 31 11:36:02 GMT 2025","","","",""
"","","can download files including special characters","getRecords","Fri Oct 31 11:35:53 GMT 2025","skipped","","","","",""
"","1","[10] convert RADIO_BUTTON field correctly","convertFieldValue","Fri Oct 31 11:36:02 GMT 2025","passed","Fri Oct 31 11:36:02 GMT 2025","","","",""
"","172","Invalid URL format","","Fri Oct 31 11:36:37 GMT 2025","passed","Fri Oct 31 11:36:37 GMT 2025","","Invalid URL format","",""
"","8396","Record with an attachment file","","Fri Oct 31 11:37:15 GMT 2025","passed","Fri Oct 31 11:37:23 GMT 2025","","Record with an attachment file","",""
"","9143","Multiple attachments on a field","","Fri Oct 31 11:37:24 GMT 2025","passed","Fri Oct 31 11:37:33 GMT 2025","","Multiple attachments on a field","",""
"","3743","Specify a table","","Fri Oct 31 11:38:17 GMT 2025","passed","Fri Oct 31 11:38:21 GMT 2025","","Specify a table","",""
"","0","[14] convert CREATOR field correctly","convertFieldValue","Fri Oct 31 11:36:01 GMT 2025","passed","Fri Oct 31 11:36:01 GMT 2025","","","",""
"","1","should pass guestSpaceId to the apiClient correctly","api","Fri Oct 31 11:36:01 GMT 2025","passed","Fri Oct 31 11:36:01 GMT 2025","","","",""
"","715","URL does not exist","","Fri Oct 31 11:36:36 GMT 2025","passed","Fri Oct 31 11:36:37 GMT 2025","","URL does not exist","",""
"","1","[3] convert UPDATED_TIME field correctly","convertFieldValue","Fri Oct 31 11:36:02 GMT 2025","passed","Fri Oct 31 11:36:02 GMT 2025","","","",""
"","3","should return error message","AddRecordsError","Fri Oct 31 11:36:03 GMT 2025","passed","Fri Oct 31 11:36:03 GMT 2025","","","",""
"","0","toStringCause should output the correct sentence. (inner: KintoneRestAPIError with GAIA_IL23)","CliKintoneError","Fri Oct 31 11:36:02 GMT 2025","passed","Fri Oct 31 11:36:02 GMT 2025","","","",""
"","4049","Specify a field","","Fri Oct 31 11:38:07 GMT 2025","passed","Fri Oct 31 11:38:11 GMT 2025","","Specify a field","",""
"","170","URL protocol is not HTTPS","","Fri Oct 31 11:36:37 GMT 2025","passed","Fri Oct 31 11:36:37 GMT 2025","","URL protocol is not HTTPS","",""
"","10","can detect file format correctly","readFile","Fri Oct 31 11:36:06 GMT 2025","passed","Fri Oct 31 11:36:06 GMT 2025","","","",""
"","115","can export private key","PrivateKey","Fri Oct 31 11:36:06 GMT 2025","passed","Fri Oct 31 11:36:06 GMT 2025","","","",""
"","0","[1] convert CREATED_TIME field correctly","convertFieldValue","Fri Oct 31 11:36:02 GMT 2025","passed","Fri Oct 31 11:36:02 GMT 2025","","","",""
