"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","should generate fieldCode array correctly (data without subtable)","buildHeaderFields","Wed Oct 08 21:08:57 GMT 2025","passed","Wed Oct 08 21:08:57 GMT 2025","","","",""
"","0","[15] convert DATE field correctly","convertFieldValue","Wed Oct 08 21:08:56 GMT 2025","passed","Wed Oct 08 21:08:56 GMT 2025","","","",""
"","1","toStringCause should output the correct sentence. (inner: KintoneRestAPIError)","CliKintoneError","Wed Oct 08 21:08:55 GMT 2025","passed","Wed Oct 08 21:08:55 GMT 2025","","","",""
"","0","[9] convert UPDATED_TIME field correctly","convertFieldValue","Wed Oct 08 21:08:55 GMT 2025","passed","Wed Oct 08 21:08:55 GMT 2025","","","",""
"","5541","Delete all records","","Wed Oct 08 21:10:13 GMT 2025","passed","Wed Oct 08 21:10:19 GMT 2025","","Delete all records","",""
"","1","should return error message","UpsertRecordsError","Wed Oct 08 21:08:57 GMT 2025","passed","Wed Oct 08 21:08:57 GMT 2025","","","",""
"","1","[25] convert ORGANIZATION_SELECT field correctly","convertFieldValue","Wed Oct 08 21:08:56 GMT 2025","passed","Wed Oct 08 21:08:56 GMT 2025","","","",""
"","1","should set ""info"" to the log config level when log-level argument is ""info""","logHandler","Wed Oct 08 21:09:01 GMT 2025","passed","Wed Oct 08 21:09:01 GMT 2025","","","",""
"","111","Invalid URL format","","Wed Oct 08 21:09:59 GMT 2025","passed","Wed Oct 08 21:09:59 GMT 2025","","Invalid URL format","",""
"","150","Unknown subcommand","","Wed Oct 08 21:09:58 GMT 2025","passed","Wed Oct 08 21:09:58 GMT 2025","","Unknown subcommand","",""
"","121","File path is not specified","","Wed Oct 08 21:10:36 GMT 2025","passed","Wed Oct 08 21:10:36 GMT 2025","","File path is not specified","",""
"","5","should throw an Error if specified field is in a Table field","userSelected","Wed Oct 08 21:08:57 GMT 2025","passed","Wed Oct 08 21:08:57 GMT 2025","","","",""
"","702","Valid and invalid API tokens","","Wed Oct 08 21:10:19 GMT 2025","passed","Wed Oct 08 21:10:20 GMT 2025","","Valid and invalid API tokens","",""
"","9253","Record has multiple attachments","","Wed Oct 08 21:11:06 GMT 2025","passed","Wed Oct 08 21:11:16 GMT 2025","","Record has multiple attachments","",""
