"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4855","Encoding to utf8","","Sun Mar 15 17:08:06 UTC 2026","passed","Sun Mar 15 17:08:11 UTC 2026","","Encoding to utf8","",""
"","265","Login authentication is not supported","","Sun Mar 15 17:06:54 UTC 2026","passed","Sun Mar 15 17:06:55 UTC 2026","","Login authentication is not supported","",""
"","3","name, description, homepage_urlを正しく更新する","template/manifest","Sun Mar 15 17:06:08 UTC 2026","passed","Sun Mar 15 17:06:08 UTC 2026","","updateManifests","",""
"","4895","Login authorization - short username option","","Sun Mar 15 17:07:31 UTC 2026","passed","Sun Mar 15 17:07:36 UTC 2026","","Login authorization - short username option","",""
"","1653","Specified app does not exist","","Sun Mar 15 17:06:51 UTC 2026","passed","Sun Mar 15 17:06:53 UTC 2026","","Specified app does not exist","",""
"","337","should reject --username with auth required error","record delete","Sun Mar 15 17:06:09 UTC 2026","passed","Sun Mar 15 17:06:10 UTC 2026","","","",""
"","545","App is not specified","","Sun Mar 15 17:06:53 UTC 2026","passed","Sun Mar 15 17:06:54 UTC 2026","","App is not specified","",""
"","3","should pass parameters to the apiClient correctly (with orderBy)","getAllRecords","Sun Mar 15 17:06:08 UTC 2026","passed","Sun Mar 15 17:06:08 UTC 2026","","","",""
"","8","can download files in subtable to a specified directory","getRecords","Sun Mar 15 17:06:07 UTC 2026","passed","Sun Mar 15 17:06:07 UTC 2026","","","",""
"","4","should accept when username and password are provided","buildConnectionOptions with either auth","Sun Mar 15 17:06:11 UTC 2026","passed","Sun Mar 15 17:06:11 UTC 2026","","","",""
"","1","[$#] convert 'ORGANIZATION_SELECT' field correctly","convertFieldValue","Sun Mar 15 17:06:08 UTC 2026","passed","Sun Mar 15 17:06:08 UTC 2026","","","",""
"","939","Incorrect guest space ID","","Sun Mar 15 17:07:07 UTC 2026","passed","Sun Mar 15 17:07:08 UTC 2026","","Incorrect guest space ID","",""
"","44","should call updatePlugin API when the plugin have been installed on kintone","plugin upload command","Sun Mar 15 17:06:08 UTC 2026","passed","Sun Mar 15 17:06:08 UTC 2026","","","",""
"","597","URL protocol is not HTTPS","","Sun Mar 15 17:06:53 UTC 2026","passed","Sun Mar 15 17:06:53 UTC 2026","","URL protocol is not HTTPS","",""
"","962","Unsupported file type","","Sun Mar 15 17:07:14 UTC 2026","passed","Sun Mar 15 17:07:15 UTC 2026","","Unsupported file type","",""
"","3","'should convert multiple subtables inc…'","parseCsv","Sun Mar 15 17:06:14 UTC 2026","passed","Sun Mar 15 17:06:14 UTC 2026","","","",""
"","307","No authorization information","","Sun Mar 15 17:06:53 UTC 2026","passed","Sun Mar 15 17:06:54 UTC 2026","","No authorization information","",""
"","11006","Specify records with a file","","Sun Mar 15 17:07:18 UTC 2026","passed","Sun Mar 15 17:07:29 UTC 2026","","Specify records with a file","",""
"","11074","Upsert by text field","","Sun Mar 15 17:07:25 UTC 2026","passed","Sun Mar 15 17:07:36 UTC 2026","","Upsert by text field","",""
