"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3123","API token does not have privilege to view and edit records","","Sat Feb 22 15:09:11 GMT 2025","passed","Sat Feb 22 15:09:15 GMT 2025","","API token does not have privilege to view and edit records","",""
"","1","should return TRUE if two buffers are the same","Helper functions","Sat Feb 22 15:08:03 GMT 2025","passed","Sat Feb 22 15:08:03 GMT 2025","","compareBuffers","",""
"","2","should be constructed with string cause","ParserError","Sat Feb 22 15:08:09 GMT 2025","passed","Sat Feb 22 15:08:09 GMT 2025","","","",""
"","1289","Record data with required field empty","","Sat Feb 22 15:12:07 GMT 2025","passed","Sat Feb 22 15:12:09 GMT 2025","","Record data with required field empty","",""
"","3","can get records","getRecords","Sat Feb 22 15:08:01 GMT 2025","passed","Sat Feb 22 15:08:01 GMT 2025","","","",""
"","4611","Exported data is in CSV format","","Sat Feb 22 15:09:00 GMT 2025","passed","Sat Feb 22 15:09:05 GMT 2025","","Exported data is in CSV format","",""
"","1","[26] convert GROUP_SELECT field correctly","convertFieldValue","Sat Feb 22 15:08:03 GMT 2025","passed","Sat Feb 22 15:08:03 GMT 2025","","","",""
"","1","[22] convert USER_SELECT field correctly","convertFieldValue","Sat Feb 22 15:08:03 GMT 2025","passed","Sat Feb 22 15:08:03 GMT 2025","","","",""
"","3","should throw error when generating unsupported file extension","File Generator functions","Sat Feb 22 15:08:07 GMT 2025","passed","Sat Feb 22 15:08:07 GMT 2025","","","",""
"","2","should convert kintone records to csv string correctly when FILE included and with attachmentsDir option","csvStringifier","Sat Feb 22 15:08:05 GMT 2025","passed","Sat Feb 22 15:08:05 GMT 2025","","","",""
"","1","toStringCause should output the correct sentence. (inner: KintoneAllRecordsError)","CliKintoneError","Sat Feb 22 15:08:02 GMT 2025","passed","Sat Feb 22 15:08:02 GMT 2025","","","",""
"","1","should pass information of proxy server to the apiClient correctly","api","Sat Feb 22 15:08:01 GMT 2025","passed","Sat Feb 22 15:08:01 GMT 2025","","","",""
"","3","should throw error when attachmentsDir is NOT given","addRecords","Sat Feb 22 15:08:01 GMT 2025","passed","Sat Feb 22 15:08:01 GMT 2025","","","",""
"","2","should set ""debug"" to the log config level when verbose argument is true","logHandler","Sat Feb 22 15:08:08 GMT 2025","passed","Sat Feb 22 15:08:08 GMT 2025","","","",""
"","12","should pass parameters to the apiClient correctly (with orderBy)","getAllRecords","Sat Feb 22 15:08:03 GMT 2025","passed","Sat Feb 22 15:08:03 GMT 2025","","","",""
"","1431","Unsupported encoding","","Sat Feb 22 15:11:49 GMT 2025","passed","Sat Feb 22 15:11:50 GMT 2025","","Unsupported encoding","",""
"","10759","Specify without app code","","Sat Feb 22 15:09:52 GMT 2025","passed","Sat Feb 22 15:10:02 GMT 2025","","Specify without app code","",""
"","2","should pass (input: 1, appCode: , result: false)","hasAppCode","Sat Feb 22 15:08:08 GMT 2025","passed","Sat Feb 22 15:08:08 GMT 2025","","","",""
"","1","should show progress logs correctly with aborting","ProgressLogger","Sat Feb 22 15:08:04 GMT 2025","passed","Sat Feb 22 15:08:04 GMT 2025","","","",""
"","1","[18] convert FILE field correctly","convertFieldValue","Sat Feb 22 15:08:02 GMT 2025","passed","Sat Feb 22 15:08:02 GMT 2025","","","",""
"","113","Login authentication is not supported","","Sat Feb 22 15:09:16 GMT 2025","passed","Sat Feb 22 15:09:16 GMT 2025","","Login authentication is not supported","",""
"","5","should not fail","deleteRecords","Sat Feb 22 15:08:04 GMT 2025","passed","Sat Feb 22 15:08:04 GMT 2025","","","",""
"","1","should generate file correctly with baseDir","File Generator functions","Sat Feb 22 15:08:07 GMT 2025","passed","Sat Feb 22 15:08:07 GMT 2025","","Generate file success","",""
"","1","should return error message","UpsertRecordsError","Sat Feb 22 15:08:04 GMT 2025","passed","Sat Feb 22 15:08:04 GMT 2025","","","",""
"","1","should set ""warn"" to the log config level when log-level argument is ""warn""","logHandler","Sat Feb 22 15:08:08 GMT 2025","passed","Sat Feb 22 15:08:08 GMT 2025","","","",""
"","3468","Update-key field is not set to unique (text)","","Sat Feb 22 15:10:51 GMT 2025","passed","Sat Feb 22 15:10:55 GMT 2025","","Update-key field is not set to unique (text)","",""
"","1","should throw an Error if specified field does not exist","userSelected","Sat Feb 22 15:08:04 GMT 2025","passed","Sat Feb 22 15:08:04 GMT 2025","","","",""
"","1","[20] convert DATETIME field correctly","convertFieldValue","Sat Feb 22 15:08:03 GMT 2025","passed","Sat Feb 22 15:08:03 GMT 2025","","","",""
"","1","[19] convert TIME field correctly","convertFieldValue","Sat Feb 22 15:08:03 GMT 2025","passed","Sat Feb 22 15:08:03 GMT 2025","","","",""
"","1","should throw error when file path is invalid","File Generator functions","Sat Feb 22 15:08:07 GMT 2025","passed","Sat Feb 22 15:08:07 GMT 2025","","","",""
"","9950","Specify records with a file","","Sat Feb 22 15:09:16 GMT 2025","passed","Sat Feb 22 15:09:26 GMT 2025","","Specify records with a file","",""
"","1","can separate date source by group and chunked","groupByKeyChunked","Sat Feb 22 15:08:02 GMT 2025","passed","Sat Feb 22 15:08:02 GMT 2025","","","",""
"","691","Incorrect username","","Sat Feb 22 15:08:53 GMT 2025","passed","Sat Feb 22 15:08:54 GMT 2025","","Incorrect username","",""
"","","can download files including special characters","getRecords","Sat Feb 22 15:08:01 GMT 2025","skipped","","","","",""
"","1","should throw with invalid error (input: Hoge-123, appCode: App)","hasAppCode","Sat Feb 22 15:08:08 GMT 2025","passed","Sat Feb 22 15:08:08 GMT 2025","","","",""
"","1","should throw error when update key field does not exist on input record","upsertRecords","Sat Feb 22 15:08:02 GMT 2025","passed","Sat Feb 22 15:08:02 GMT 2025","","","",""
"","664","A duplicate API token for the same app","","Sat Feb 22 15:09:04 GMT 2025","passed","Sat Feb 22 15:09:05 GMT 2025","","A duplicate API token for the same app","",""
"","704","Incorrect password","","Sat Feb 22 15:08:54 GMT 2025","passed","Sat Feb 22 15:08:55 GMT 2025","","Incorrect password","",""
"","1","[8] convert LINK field correctly","convertFieldValue","Sat Feb 22 15:08:03 GMT 2025","passed","Sat Feb 22 15:08:03 GMT 2025","","","",""
"","12836","Attachments on multiple fields","","Sat Feb 22 15:09:53 GMT 2025","passed","Sat Feb 22 15:10:06 GMT 2025","","Attachments on multiple fields","",""
"","2","can read utf8 encoded csv file correctly","readFile","Sat Feb 22 15:08:08 GMT 2025","passed","Sat Feb 22 15:08:08 GMT 2025","","","",""
"","11183","Update by number field","","Sat Feb 22 15:10:55 GMT 2025","passed","Sat Feb 22 15:11:06 GMT 2025","","Update by number field","",""
"","2","should return error message","DeleteAllRecordsError","Sat Feb 22 15:08:04 GMT 2025","passed","Sat Feb 22 15:08:04 GMT 2025","","","",""
"","18","should not be failed","getRecords","Sat Feb 22 15:08:01 GMT 2025","passed","Sat Feb 22 15:08:01 GMT 2025","","","",""
"","5926","Cancel the execution by pressing ""N""","","Sat Feb 22 15:10:39 GMT 2025","passed","Sat Feb 22 15:10:45 GMT 2025","","Cancel the execution by pressing ""N""","",""
"","644","A duplicate API token for the same app","","Sat Feb 22 15:09:10 GMT 2025","passed","Sat Feb 22 15:09:11 GMT 2025","","A duplicate API token for the same app","",""
"","1","can iterate from data source with next value","withNextIterator","Sat Feb 22 15:08:02 GMT 2025","passed","Sat Feb 22 15:08:02 GMT 2025","","","",""
"","3","should throw error when update key field is not unique","upsertRecords","Sat Feb 22 15:08:02 GMT 2025","passed","Sat Feb 22 15:08:02 GMT 2025","","","",""
"","12652","Remove attachments by upserting","","Sat Feb 22 15:11:50 GMT 2025","passed","Sat Feb 22 15:12:03 GMT 2025","","Remove attachments by upserting","",""
"","3335","Specified update-key field is not supported","","Sat Feb 22 15:11:09 GMT 2025","passed","Sat Feb 22 15:11:13 GMT 2025","","Specified update-key field is not supported","",""
"","1","should throw with invalid error (input: Hoge-123, appCode: )","hasAppCode","Sat Feb 22 15:08:08 GMT 2025","passed","Sat Feb 22 15:08:08 GMT 2025","","","",""
"","2","should return the import query correctly","Record command","Sat Feb 22 15:08:03 GMT 2025","passed","Sat Feb 22 15:08:03 GMT 2025","","Valid parameters","",""
"","0","[18] convert TIME field correctly","convertFieldValue","Sat Feb 22 15:08:03 GMT 2025","passed","Sat Feb 22 15:08:03 GMT 2025","","","",""
"","9","can download files to a specified directory","getRecords","Sat Feb 22 15:08:01 GMT 2025","passed","Sat Feb 22 15:08:01 GMT 2025","","","",""
"","674","Valid and invalid API tokens","","Sat Feb 22 15:09:10 GMT 2025","passed","Sat Feb 22 15:09:10 GMT 2025","","Valid and invalid API tokens","",""
"","2","should upsert records correctly with single line text","upsertRecords","Sat Feb 22 15:08:02 GMT 2025","passed","Sat Feb 22 15:08:02 GMT 2025","","","",""
"","2","should emit experimental warning message","stability","Sat Feb 22 15:08:05 GMT 2025","passed","Sat Feb 22 15:08:05 GMT 2025","","emitExperimentalWarning","",""
"","5116","API tokens for different apps","","Sat Feb 22 15:09:11 GMT 2025","passed","Sat Feb 22 15:09:16 GMT 2025","","API tokens for different apps","",""
"","737","Unsupported file type","","Sat Feb 22 15:09:27 GMT 2025","passed","Sat Feb 22 15:09:27 GMT 2025","","Unsupported file type","",""
"","1","should make the file list unique","sourcelist","Sat Feb 22 15:08:04 GMT 2025","passed","Sat Feb 22 15:08:04 GMT 2025","","","",""
"","128","File does not exist","","Sat Feb 22 15:09:27 GMT 2025","passed","Sat Feb 22 15:09:27 GMT 2025","","File does not exist","",""
"","0","[15] convert DATE field correctly","convertFieldValue","Sat Feb 22 15:08:03 GMT 2025","passed","Sat Feb 22 15:08:03 GMT 2025","","","",""
"","668","A duplicate API token for the same app","","Sat Feb 22 15:09:07 GMT 2025","passed","Sat Feb 22 15:09:08 GMT 2025","","A duplicate API token for the same app","",""
"","0","should pass (input: 123, appCode: App, result: false)","hasAppCode","Sat Feb 22 15:08:08 GMT 2025","passed","Sat Feb 22 15:08:08 GMT 2025","","","",""
"","658","Incorrect API token","","Sat Feb 22 15:08:52 GMT 2025","passed","Sat Feb 22 15:08:53 GMT 2025","","Incorrect API token","",""
"","8694","Multiple records have attachments","","Sat Feb 22 15:09:42 GMT 2025","passed","Sat Feb 22 15:09:51 GMT 2025","","Multiple records have attachments","",""
"","7","should convert csv string to JSON correctly","parseCsv","Sat Feb 22 15:08:07 GMT 2025","passed","Sat Feb 22 15:08:07 GMT 2025","","","",""
"","4516","Specify multiple fields","","Sat Feb 22 15:10:35 GMT 2025","passed","Sat Feb 22 15:10:39 GMT 2025","","Specify multiple fields","",""
"","1439","App does not have records","","Sat Feb 22 15:10:37 GMT 2025","passed","Sat Feb 22 15:10:39 GMT 2025","","App does not have records","",""
"","4466","Specify a field","","Sat Feb 22 15:11:17 GMT 2025","passed","Sat Feb 22 15:11:21 GMT 2025","","Specify a field","",""
"","118","Get help","","Sat Feb 22 15:08:49 GMT 2025","passed","Sat Feb 22 15:08:49 GMT 2025","","Get help","",""
"","4585","Invalid condition query","","Sat Feb 22 15:10:12 GMT 2025","passed","Sat Feb 22 15:10:17 GMT 2025","","Invalid condition query","",""
"","1","should convert csv string to JSON correctly (CRLF)","parseCsv","Sat Feb 22 15:08:07 GMT 2025","passed","Sat Feb 22 15:08:07 GMT 2025","","","",""
"","2","should replace placeholders correctly","Helper functions","Sat Feb 22 15:08:03 GMT 2025","passed","Sat Feb 22 15:08:03 GMT 2025","","replacePlaceholders","",""
"","2","should repeat given function after delay on error and return result on resolve","retry","Sat Feb 22 15:08:02 GMT 2025","passed","Sat Feb 22 15:08:02 GMT 2025","","input async function","",""
"","1","should convert kintone records to csv string correctly when SUBTABLE value is an empty array","csvStringifier","Sat Feb 22 15:08:05 GMT 2025","passed","Sat Feb 22 15:08:05 GMT 2025","","","",""
"","1","should display INFO message when calling logger with ""info"" level","StandardLogger","Sat Feb 22 15:08:03 GMT 2025","passed","Sat Feb 22 15:08:03 GMT 2025","","","",""
