"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","should repeat given function after delay on error and return result on resolve","retry","Sat Apr 25 22:19:29 UTC 2026","passed","Sat Apr 25 22:19:29 UTC 2026","","input sync function","",""
"","4912","Valid ordering","","Sat Apr 25 22:21:06 UTC 2026","passed","Sat Apr 25 22:21:11 UTC 2026","","Valid ordering","",""
"","1","'should return the correct record numb…'","parseCsv","Sat Apr 25 22:19:34 UTC 2026","passed","Sat Apr 25 22:19:34 UTC 2026","","","",""
"","305","should reject when no auth is provided","record export","Sat Apr 25 22:19:29 UTC 2026","passed","Sat Apr 25 22:19:30 UTC 2026","","","",""
"","1","[$#] convert 'CREATED_TIME' field correctly","convertFieldValue","Sat Apr 25 22:19:29 UTC 2026","passed","Sat Apr 25 22:19:29 UTC 2026","","","",""
"","1833","Specify with incorrect app code","","Sat Apr 25 22:20:43 UTC 2026","passed","Sat Apr 25 22:20:45 UTC 2026","","Specify with incorrect app code","",""
"","369","Skip confirmation by --yes when file exists","","Sat Apr 25 22:20:18 UTC 2026","passed","Sat Apr 25 22:20:18 UTC 2026","","Skip confirmation by --yes when file exists","",""
"","1","can separate data source by chunk","chunked","Sat Apr 25 22:19:28 UTC 2026","passed","Sat Apr 25 22:19:28 UTC 2026","","","",""
"","1","[$#] convert 'STATUS' field correctly","convertFieldValue","Sat Apr 25 22:19:28 UTC 2026","passed","Sat Apr 25 22:19:28 UTC 2026","","","",""
"","1","should return the import query correctly","Record command","Sat Apr 25 22:19:32 UTC 2026","passed","Sat Apr 25 22:19:32 UTC 2026","","Valid parameters","",""
"","1","should throw error when generating unsupported file extension","File Generator functions","Sat Apr 25 22:19:34 UTC 2026","passed","Sat Apr 25 22:19:34 UTC 2026","","","",""
"","1","should return distinct local files from the manifest","sourceListV2","Sat Apr 25 22:19:32 UTC 2026","passed","Sat Apr 25 22:19:32 UTC 2026","","","",""
"","11","should accept when username and password are provided","buildConnectionOptions with password auth","Sat Apr 25 22:19:32 UTC 2026","passed","Sat Apr 25 22:19:32 UTC 2026","","","",""
"","1","should set ""trace"" to the log config level when log-level argument is ""trace""","logHandler","Sat Apr 25 22:19:34 UTC 2026","passed","Sat Apr 25 22:19:34 UTC 2026","","","",""
